,peopleCd,peopleNm
13151,10019952,리차드 도너
13152,10025996,멜리사 월렉
13153,10030502,버니 골드먼
13154,10038375,스콧 힉스
13155,10091236,E. 엘리아스 메리지
13156,10014146,라자 고스넬
13157,10067843,존 맥티어난
13158,10025898,멜 깁슨
13159,10019952,리차드 도너
13160,10018065,론 하워드
13161,10025898,멜 깁슨
13162,10030916,배리 소넨필드
13163,10031625,볼프강 페터젠
13164,10061132,저스틴 린
13165,10018183,롭 바우먼
13166,10051721,요시 와인
13167,10044247,알란 이스트먼
13168,10034927,샐리 포터
13169,10003329,기타무라 류헤이
13170,10025471,맥지
13171,10033139,빅터 누네즈
13172,10068299,존 카펜터
13173,10044293,알란 폴
13174,10051267,올리비에 메가턴
13175,10019469,리들리 스콧
13176,10090818,휴 존슨
13177,10044208,알란 스미시
13178,10080603,토마스 L. 칼라웨이
13179,20112351,이자벨 코이젯트
13180,10048721,에스펜 샌버그
13181,10066430,조아킴 로엔닝
13182,10024647,마티유 카소비츠
13183,10014887,레니 할린
13184,10047934,에르베 팔뤼드
13185,10027387,미야자키 하야오
13186,20112814,월터 살레스
13187,20329852,나카니시 마이
13188,20070799,고레에다 히로카즈
13189,20273774,오카모토 유사쿠
13190,10083903,폴 해기스
13191,10039606,스티븐 헤렉
13192,10078519,클린트 이스트우드
13193,10053313,윌리엄 프리드킨
13194,10032475,브루스 베레스포드
13195,10038911,스튜어트 베이어드
13196,10030916,배리 소넨필드
13197,10027748,믹 잭슨
13198,10038827,스테판 홉킨스
13199,10045831,앤드류 데이비스
13200,10045831,앤드류 데이비스
13201,10011645,데이빗 그린
13202,10083964,폴 F. 에드워즈
13203,10056764,이와이 슌지
13204,10031785,브라이언 로빈스
13205,20115186,존 피에프로
13206,10022687,마이크 미첼
13207,10066632,조엘 슈마허
13208,10055304,이마무라 쇼헤이
13209,10054096,유키사다 이사오
13210,10027387,미야자키 하야오
13211,10078541,키넌 아이보리 웨이언스
13212,10064512,제제 다카히사
13213,10007194,나카시마 테츠야
13214,10034505,사카모토 준지
13215,10054096,유키사다 이사오
13216,10023936,마츠오카 조지
13217,10038377,스콧 힐렌브랜드
13218,10012255,데이빗 힐렌브랜드
13219,10068681,존 G. 어빌드센
13220,10016718,로버트 버틀러
13221,20187247,박혁지
13222,20185842,연왕모
13223,10057717,이철하
13224,10056145,이수성
13225,10087738,한종훈
13226,10091439,J.S. 카돈
13227,10044786,알렉스 라이트
13228,10013583,딘 데블로이스
13229,10024036,마크 네빌딘
13230,10031946,브라이언 테일러
13231,10060910,잭 스나이더
13232,10046764,얀 사뮤엘
13233,10078519,클린트 이스트우드
13234,10032475,브루스 베레스포드
13235,10081788,팀 버튼
13236,10039606,스티븐 헤렉
13237,10068630,존 휴즈
13238,10039589,스티븐 프리어스
13239,10077687,크리스토퍼 햄튼
13240,20178842,에드가르도 비에렉
13241,20165880,카를레스 토라스
13242,10045519,애드리안 라인
13243,10064021,제임스 디어든
13244,10018049,론 클레멘츠
13245,10067849,존 머스커
13246,10017380,로빈 버드
13247,10055569,이반 아탈
13248,10048078,에릭 로샹
13249,10037870,쉐리 호만
13250,10011680,데이빗 돕킨
13251,10080327,토드 필립스
13252,10076631,콜린 퍼스
13253,10041111,아넌드 터커
13254,10085604,피터 그리너웨이
13255,10075435,케빈 레이놀즈
13256,10033365,빈센트 워드
13257,10056129,이송희일
13258,20112892,마누엘 데 올리베이라
13259,10046642,야스민 아흐마드
13260,10017264,로베르토 로셀리니
13261,10010452,더그 라이만
13262,20115593,앤드류 사입스
13263,10085973,피터 잭슨
13264,20110309,머리안 C. 쿠퍼
13265,10047219,어니스트 B. 쇼드색
13266,10067558,존 길러민
13267,10007255,나카타 히데오
13268,10019469,리들리 스콧
13269,10055192,이두용
13270,10070469,진목승
13271,10050390,오사원
13272,10013118,두기봉
13273,20110837,김정현
13274,10060349,장완정
13275,10023857,마초성
13276,10054296,윤삼육
13277,10051586,왕정
13278,10070383,진가신
13279,10050200,오드리 웰스
13280,10026945,미나 섬
13281,10010194,대니 보일
13282,10083006,페드로 알모도바르
13283,10022931,마이클 레만
13284,10064474,제임스 L. 브룩스
13285,10016919,로버트 잉글런드
13286,10016992,로버트 쿠르츠만
13287,10056764,이와이 슌지
13288,10064065,제임스 리
13289,10085744,피터 맥도널드
13290,10058863,임초현
13291,10070469,진목승
13292,10070469,진목승
13293,20184479,양재호
13294,20245649,조다빈
13295,10054784,이계벽
13296,20070799,고레에다 히로카즈
13297,20190847,원해수
13298,20354957,이윤지
13299,20210626,박재범
13300,20284769,김정석
13301,10081788,팀 버튼
13302,10023587,마이클 패트릭 킹
13303,10016501,로버트 고든
13304,10014571,랜달 크레이저
13305,20115538,니콜라스 패클러
13306,10053313,윌리엄 프리드킨
13307,10039672,스파이크 리
13308,10075877,켄 산젤
13309,10043970,안톤 후쿠아
13310,10052035,우디 앨런
13311,10045857,앤드류 레인
13312,10020390,리차드 C. 사라피안
13313,10045857,앤드류 레인
13314,10020390,리차드 C. 사라피안
13315,10046130,앤디 테넌트
13316,10056219,이스트반 자보
13317,10022626,마이크 니콜스
13318,10034966,샘 멘데스
13319,10009058,닐 조단
13320,10047731,에드워드 즈윅
13321,10018168,롭 라이너
13322,10039589,스티븐 프리어스
13323,10033855,사라 로버슨
13324,10041274,아담 라베치
13325,10068120,존 아이어스
13326,10008885,닉 데이비스
13327,20293590,김서영
13328,20166532,오희정
13329,20238446,김민주
13330,20286802,방성준
13331,10072781,최진성
13332,10033646,빌리 레이
13333,10058765,임정수
13334,10004784,김수희
13335,10007532,남석훈
13336,10086115,피터 하이암스
13337,20168100,이정호
13338,10083439,폴 그린그래스
13339,10078519,클린트 이스트우드
13340,10039274,스티븐 개건
13341,10039429,스티븐 소더버그
13342,10083439,폴 그린그래스
13343,10001104,게리 골드먼
13344,10012960,돈 블루스
13345,10042710,아트 비텔로
13346,10075491,케빈 스미스
13347,10043439,안소니 밍겔라
13348,10067591,존 달
13349,10039450,스티븐 스필버그
13350,10013849,라비 L. 바르와니
13351,10084267,프란시스 포드 코폴라
13352,10002176,구스 반 산트
13353,10081084,톰 퍼트남
13354,20273449,크리스토프 데아크
13355,10024647,마티유 카소비츠
13356,10039450,스티븐 스필버그
13357,10029906,밥 클락
13358,10024480,마크 헤리어
13359,10084758,프랭크 코라치
13360,10012918,돈 루스
13361,10063015,제레미아 체칙
13362,10008020,노만 주이슨
13363,10075476,케빈 브레이
13364,20315335,애론 우들리
13365,10040004,아론 우들리
13366,10023966,마커스 니스펠
13367,10059405,자크 리베트
13368,10068828,죠세페 토르나또레
13369,10044288,알란 파커
13370,10077687,크리스토퍼 햄튼
13371,10008476,니시타니 히로시
13372,10033540,빌 우드러프
13373,10033611,빌 필립스
13374,10050546,오시마 나기사
13375,10086138,피터 호윗
13376,10023278,마이클 앱티드
13377,10067085,조지 밀러
13378,10015906,로드 하디
13379,10017708,로저 도널드슨
13380,10024769,마틴 캠벨
13381,10012049,데이빗 잭슨
13382,10031992,브라이언 G. 휴튼
13383,10082650,패트릭 스튜어트
13384,10012056,데이빗 주커
13385,10052686,웨스 크레이븐
13386,10014146,라자 고스넬
13387,10052686,웨스 크레이븐
13388,10013516,디파 메타
13389,10070440,진덕삼
13390,10027380,미야자키 고로
13391,10069524,줄리언 재롤드
13392,10064101,제임스 맨골드
13393,10066368,조스 웨던
13394,10059987,장 피에르 주네
13395,10066006,조셀린 무어하우스
13396,10070833,질리안 암스트롱
13397,10017393,로빈 스위코드
13398,10067220,조지 쿠커
13399,10000103,가브리엘 무치노
13400,10084230,프란시스 로렌스
13401,10001139,게리 로스
13402,10077956,크리스틴 라티
13403,10067555,존 글렌
13404,10018668,루이스 브뉘엘
13405,10014887,레니 할린
13406,20115557,크지슈토프 키에슬로프스키
13407,10031625,볼프강 페터젠
13408,10056085,이세일
13409,10000114,가브리엘 살바토레
13410,10006599,카트린느 브레이야
13411,20115508,밀초 만체드스키
13412,20114251,톰 티크베어
13413,10012098,데이빗 켈로그
13414,10091547,P.J. 호건
13415,10009058,닐 조단
13416,10012653,도로시 아즈너
13417,10050905,오타니 겐타로
13418,10050553,오시이 마모루
13419,10062837,제라르 피레
13420,10085021,프레드랙 안토니제빅
13421,10031718,브누와 쟉꼬
13422,10011385,데이빗 마멧
13423,10031773,브라이언 드 팔마
13424,10027427,미이케 다카시
13425,10048111,에릭 바레트
13426,10082549,패트리스 셰로
13427,20115168,알렉산드르 쟈르뎅
13428,10087658,한영희
13429,10089864,홍지유
13430,10058080,이혁상
13431,10005439,김일란
13432,10037644,수잔 스트로맨
13433,10001678,고어 버빈스키
13434,10083018,페든 파파마이클
13435,10052035,우디 앨런
13436,10076631,콜린 퍼스
13437,10085956,피터 웨버
13438,20111456,이상일
13439,10056764,이와이 슌지
13440,10073065,츠츠미 유키히코
13441,10007501,남기남
13442,20112210,전화성
13443,10087658,한영희
13444,10089864,홍지유
13445,10040563,신임호
13446,10058080,이혁상
13447,10005439,김일란
13448,10004664,김성희
13449,10014715,러셀 멀케이
13450,10002850,그레이엄 베이커
13451,20115617,끌로드 드베르
13452,10021266,마누엘 고메즈 페레이라
13453,10032851,비가스 루나
13454,10076631,콜린 퍼스
13455,10042694,아톰 에고이안
13456,10083622,폴 버호벤
13457,10067822,존 맥노튼
13458,10083442,폴 글레이저
13459,10039430,스티븐 소머즈
13460,10056267,이승준
13461,10055192,이두용
13462,10021533,마르코 벨로치오
13463,10079750,테렌스 영
13464,10070203,지저스 프랑코
13465,10011950,데이빗 실버맨
13466,10080026,토니 골드윈
13467,10075441,케빈 리마
13468,10077092,크리스 벅
13469,10051586,왕정
13470,10069049,주성치
13471,10066934,조정래
13472,10079829,테리 윈저
13473,10030459,버나드 로즈
13474,10073548,카를로스 살다나
13475,10024500,마크 A.Z 디페
13476,10038911,스튜어트 베이어드
13477,10063620,제이슨 라이트맨
13478,10087089,자움 콜렛 세라
13479,10058863,임초현
13480,10007658,낸시 마이어스
13481,10071442,찰스 샤이어
13482,10068621,존 화이트셀
13483,10001233,게리 트러스데일
13484,10075166,커크 와이즈
13485,20115561,찰스 윌킨스
13486,10069049,주성치
13487,10001846,곡덕소
13488,10055150,이동승
13489,10061266,전문기
13490,10027599,미카엘 살로몬
13491,10075538,케빈 코스트너
13492,10075435,케빈 레이놀즈
13493,10083266,펜 덴샴
13494,10059836,장 자끄 아노
13495,10022625,마이크 뉴웰
13496,10039385,스티브 박스
13497,10008990,닉 파크
13498,10001209,게리 존스
13499,10012121,데이빗 크로넨버그
13500,10009058,닐 조단
13501,10016593,로버트 레드포드
13502,20112654,공귀현
13503,10037555,수유 린
13504,10039606,스티븐 헤렉
13505,10076801,쿠엔틴 타란티노
13506,10084669,프랭크 밀러
13507,10085239,플로렝 에밀리오 시리
13508,10087101,하워드 더치
13509,10091491,M. 나이트 샤말란
13510,10023100,마이클 베이
13511,10087979,해롤드 벡커
13512,10052650,월터 힐
13513,10077053,크리스 마르케
13514,10079776,테리 길리엄
13515,10065476,조나단 헨스라이
13516,10067843,존 맥티어난
13517,10076801,쿠엔틴 타란티노
13518,10039306,스티븐 E. 드 수자
13519,10067843,존 맥티어난
13520,10068387,존 크로울리
13521,10011784,데이빗 맥킨지
13522,10035002,샘 와나메이커
13523,10068066,존 스터지스
13524,10012960,돈 블루스
13525,10041082,아나톨 리트박
13526,10010254,대런 린 보우즈만
13527,10060910,잭 스나이더
13528,10086425,필립 노이스
13529,10037350,숀 레비
13530,10080866,톰 맥그라스
13531,10048039,에릭 다넬
13532,10086073,피터 패럴리
13533,10028253,바비 패럴리
13534,10052741,웨인 왕
13535,10038502,스탠리 큐브릭
13536,10045519,애드리안 라인
13537,10056462,이안
13538,10074326,칼 쉔켈
13539,10047458,에단 코엔
13540,10066651,조엘 코엔
13541,10012198,데이빗 핀처
13542,10044433,알레한드로 곤잘레스 이냐리투
13543,10062835,제라르 풀리치노
13544,10010452,더그 라이만
13545,10012198,데이빗 핀처
13546,10044318,알란 J. 파큘라
13547,10012198,데이빗 핀처
13548,10016593,로버트 레드포드
13549,10073548,카를로스 살다나
13550,10086196,피토프
13551,10052397,워렌 비티
13552,20115600,데이빗 S. 워드
13553,10039615,스티븐 홉킨스
13554,10078519,클린트 이스트우드
13555,10002774,그레그 마크스
13556,10022874,마이클 데이비스
13557,10035347,서극
13558,10046135,앤디 픽맨
13559,10019370,리 토시오
13560,10032384,브루노 바레토
13561,10068421,존 터틀타웁
13562,10083572,폴 맥기건
13563,10068421,존 터틀타웁
13564,10059987,장 피에르 주네
13565,20115378,장 자크 베넥스
13566,10033061,비탈리 카네프스키
13567,10039858,시드니 J. 퓨리
13568,10019986,리차드 레스터
13569,10064077,제임스 마쉬
13570,10072183,최동준
13571,10071132,차성호
13572,10054323,윤석훈
13573,10057029,이은철
13574,10043628,안재석
13575,10006056,김춘식
13576,10004595,김성수
13577,10000847,강정수
13578,10005423,김인수
13579,10005759,김주희
13580,10004780,김수형
13581,10062140,정인엽
13582,10005375,김응천
13583,10043263,안드레이 바르코비악
13584,10012143,데이빗 토히
13585,10041333,아담 쉥크만
13586,10031159,벤 영거
13587,10012143,데이빗 토히
13588,10041013,아그네스 자우이
13589,10032297,브렛 레너드
13590,10077956,크리스틴 라티
13591,10066049,조셉 루벤
13592,10055503,이반 라이트만
13593,10031752,브라이언 깁슨
13594,10039429,스티븐 소더버그
13595,10066049,조셉 루벤
13596,10007089,나초 세르다
13597,10047236,어빈 커쉬너
13598,10067051,조지 루카스
13599,20188729,롭 멜처
13600,10085782,피터 버그
13601,20111473,이상화
13602,10014496,라나 워쇼스키
13603,10046113,릴리 워쇼스키
13604,10090527,후안 마르티네즈 모레노
13605,10079833,테리 조지
13606,10063398,제이 러셀
13607,10002176,구스 반 산트
13608,10064304,제임스 카메론
13609,20216445,안드리안 세르바디오
13610,10025167,매튜 본
13611,10043967,안톤 코르빈
13612,10080032,토니 길로이
13613,10031625,볼프강 페터젠
13614,10012308,데이빗 O. 러셀
13615,10027082,미미 레더
13616,10023100,마이클 베이
13617,10010722,데니스 듀간
13618,10015016,레스 메이필드
13619,10066987,조지 갈로
13620,10023100,마이클 베이
13621,10064474,제임스 L. 브룩스
13622,10052035,우디 앨런
13623,10064029,제임스 라핀
13624,10039293,스티븐 노링턴
13625,10018221,롭 코헨
13626,10042694,아톰 에고이안
13627,10016782,로베르트 슈벤트케
13628,10060910,잭 스나이더
13629,10001149,게리 마샬
13630,10044967,앨런 콜터
13631,10011750,데이빗 린
13632,10016457,로만 폴란스키
13633,10028039,바딤 피얼먼
13634,10011593,데이빗 휴 존스
13635,10086291,필 알덴 로빈슨
13636,10016593,로버트 레드포드
13637,10019469,리들리 스콧
13638,10077337,크리스티앙 알바트
13639,10033311,빈센조 나탈리
13640,10060910,잭 스나이더
13641,10012559,도날드 페트리
13642,10081807,팀 스토리
13643,10024346,마크 일스리
13644,10047036,양익준
13645,20371098,선우용
13646,20191068,김태용
13647,10057627,이진우
13648,20090632,안노 히데아키
13649,10027387,미야자키 하야오
13650,10047036,양익준
13651,20371098,선우용
13652,20191068,김태용
13653,10057627,이진우
13654,20090632,안노 히데아키
13655,10027387,미야자키 하야오
13656,10017555,로우디 헤링턴
13657,10073715,카메론 크로우
13658,10048487,에밀리오 에스테베즈
13659,10039615,스티븐 홉킨스
13660,10018000,론 쉘톤
13661,10037752,수잔나 화이트
13662,10066671,조엘 홉킨스
13663,10076631,콜린 퍼스
13664,10075168,커크 존스
13665,10022626,마이크 니콜스
13666,10058836,임진평
13667,10091290,H. 골든 부스
13668,20115553,스코트 맥기니스
13669,10066056,조셉 마리아
13670,10007952,노라 에프론
13671,10003021,그리핀 던
13672,10059697,장 뤽 고다르
13673,10051255,올리비에 다한
13674,10073078,츠카모토 렌페이
13675,10084857,프레더릭 폰테인
13676,10051280,올리비에 아사야스
13677,10049880,엽성강
13678,10051586,왕정
13679,10061357,전영강
13680,20115719,고지림
13681,10052219,우인태
13682,10021596,마르크 로테문트
13683,10002002,곽재용
13684,10076341,코스타 가브라스
13685,10047264,어윈 윙클러
13686,10048487,에밀리오 에스테베즈
13687,10067881,존 바담
13688,10079631,테드 코체프
13689,10051185,올리버 어빙
13690,10074578,캐롤 발라드
13691,10010722,데니스 듀간
13692,10075491,케빈 스미스
13693,20112223,나탈리 포트만
13694,10064100,제임스 맥티그
13695,10039479,스티븐 엘리엇
13696,10052035,우디 앨런
13697,10067881,존 바담
13698,20100014,데이빗 예이츠
13699,20100014,데이빗 예이츠
13700,20100014,데이빗 예이츠
13701,10045281,알폰소 쿠아론
13702,10070381,진가상
13703,10053875,유위강
13704,10038217,스콧 데릭슨
13705,10078519,클린트 이스트우드
13706,10021082,릴리아나 카바니
13707,10039674,스파이크 존즈
13708,10019011,뤽 베송
13709,10034365,사이먼 웨스트
13710,10027646,미켈란젤로 안토니오니
13711,10033736,빔 벤더스
13712,10082435,팡호청
13713,10000449,갈민휘
13714,10000296,가이 리치
13715,10064021,제임스 디어든
13716,10007952,노라 에프론
13717,10091203,D.J. 카루소
13718,10018065,론 하워드
13719,10061878,정소동
13720,10023311,마이클 오블로위츠
13721,10067538,존 그레이
13722,10078541,키넌 아이보리 웨이언스
13723,10010722,데니스 듀간
13724,10085894,피터 시걸
13725,10083853,폴 토마스 앤더슨
13726,10084758,프랭크 코라치
13727,10018181,롭 민코프
13728,10039191,스티브 카
13729,10031063,베티 토마스
13730,10080524,토머스 카터
13731,10052418,워링톤 허드린
13732,10052650,월터 힐
13733,10014393,랄프 S. 싱글톤
13734,10064257,제임스 왕
13735,10039479,스티븐 엘리엇
13736,10001243,게리 플레더
13737,20252954,안소니 보넬로
13738,10011946,데이빗 슬레이드
13739,10056462,이안
13740,10064304,제임스 카메론
13741,10046130,앤디 테넌트
13742,10064101,제임스 맨골드
13743,10076631,콜린 퍼스
13744,10023362,마이클 윈터바텀
13745,10015706,렌 와이즈먼
13746,10065425,조나단 카프란
13747,10010518,더글라스 맥그래스
13748,10013436,디어무이드 로렌스
13749,10018065,론 하워드
13750,20113742,마샤 홈즈
13751,20113741,마이클 건톤
13752,10077177,크리스 웨이츠
13753,10051211,올리버 히르비겔
13754,10078014,크리스틴 제프스
13755,10088837,헨릭 마틴 달스바켄
13756,10032542,브루스 헌트
13757,10051184,올리버 스톤
13758,20114451,브렛 래트너
13759,10067297,조지 P. 코스마토스
13760,10078519,클린트 이스트우드
13761,10072486,최영철
13762,10051184,올리버 스톤
13763,10022779,마이크 피기스
13764,10068449,존 파스킨
13765,10025196,매튜 오칼라헌
13766,10067042,조지 A. 로메로
13767,10084725,프랭크 오즈
13768,10079591,테드 데미
13769,10043439,안소니 밍겔라
13770,10078266,클락 존슨
13771,10045831,앤드류 데이비스
13772,10030910,베리 레빈슨
13773,10001205,게리 위닉
13774,10090882,히가시 요이치
13775,10044896,알렉스 프로야스
13776,10017801,로저 J. 바스키
13777,10020005,리차드 론크레인
13778,10020005,리차드 론크레인
13779,10008843,니키 카로
13780,10065143,조 카나한
13781,10023052,마이클 무어
13782,10032355,브론웬 휴즈
13783,10065336,조나단 린
13784,10068585,존 허즈펠드
13785,10027599,미카엘 살로몬
13786,10084656,프랭크 마샬
13787,10056764,이와이 슌지
13788,10051354,와카마츠 세츠로우
13789,10026447,모토히로 카츠유키
13790,10080135,토니 스콧
13791,10044581,알렉산더 페인
13792,10035003,샘 와이즈만
13793,10067767,존 리 행콕
13794,10044443,알레한드로 아그레스티
13795,10003021,그리핀 던
13796,10085861,피터 손
13797,10032042,브래드 버드
13798,10073065,츠츠미 유키히코
13799,10044208,알란 스미시
13800,10002625,그래그 참피온
13801,10030916,배리 소넨필드
13802,10030783,베라 치틸로바
13803,10046764,얀 사뮤엘
13804,10050546,오시마 나기사
13805,10041076,아나이스 바르보 라발레트
13806,10007255,나카타 히데오
13807,10082404,폴 슬레딴느
13808,10018065,론 하워드
13809,10007160,나카무라 요시히로
13810,10067085,조지 밀러
13811,10068919,주디 모리스
13812,10015016,레스 메이필드
13813,10055503,이반 라이트만
13814,10033706,빌리 크리스탈
13815,10022626,마이크 니콜스
13816,10047514,에두아르드 몰리나로
13817,10065476,조나단 헨스라이
13818,10065132,조 존스톤
13819,10077207,크리스 콜럼버스
13820,10042334,아오야마 신지
13821,10039848,시드니 폴락
13822,10038502,스탠리 큐브릭
13823,10018065,론 하워드
13824,10016730,로버트 벤튼
13825,10031538,보아즈 야킨
13826,20115354,마크골드 브레트
13827,10085937,피터 예이츠
13828,10089493,홍상만
13829,10075538,케빈 코스트너
13830,10016290,로렌스 캐스단
13831,10088306,허버트 로스
13832,10085937,피터 예이츠
13833,10009949,다카하타 이사오
13834,10067135,조지 스티븐스
13835,10034808,상일환
13836,10013865,라세 할스트롬
13837,10039668,스틴 코닝스
13838,10059349,자코 반 도마엘
13839,10015637,레지스 와그니어
13840,10067881,존 바담
13841,10021535,마르코 브람빌라
13842,10059897,트래비스 베인
13843,10046794,얀 트로엘
13844,10068486,존 포드
13845,10016136,로랜드 커보쉬
13846,10024255,마크 스티븐 존슨
13847,10046130,앤디 테넌트
13848,10008972,닉 카사베츠
13849,10027387,미야자키 하야오
13850,10075349,케니 오테가
13851,10003327,기타노 다케시
13852,10068897,주드 아패토우
13853,10059012,잉마르 베리만
13854,10018115,롤랜드 에머리히
13855,10000103,가브리엘 무치노
13856,10066963,조조 히데오
13857,10003900,김도산
13858,10025471,맥지
13859,10084656,프랭크 마샬
13860,10068073,존 스톡웰
13861,10072003,첸 카이거
13862,10070730,진혼건
13863,10001770,고지삼
13864,10022589,마위호
13865,10050630,오우삼
13866,10043533,안소니 히콕스
13867,10043533,안소니 히콕스
13868,10024514,마크 L. 레스터
13869,10043293,안드레이 타르코프스키
13870,10043293,안드레이 타르코프스키
13871,20374521,박경순
13872,10040866,심우섭
13873,10001492,고든 더글라스
13874,20112296,기옘 모랄레스
13875,10038503,스탠리 크래이머
13876,20115562,브라이언 그란트
13877,10075847,켄 로치
13878,10045176,알버트 파이언
13879,10060028,장견정
13880,20115691,계명
13881,10090477,후루하타 야스오
13882,10086840,하명중
13883,10065809,조문진
13884,10060122,장동준
13885,10058178,이혜민
13886,10088392,허안화
13887,10089032,호금전
13888,10003873,김대희
13889,10029036,박윤교
13890,10075394,케리 코란
13891,10065309,조나단 다비
13892,10086138,피터 호윗
13893,10054096,유키사다 이사오
13894,10076631,콜린 퍼스
13895,10081088,톰 포드
13896,10065013,조 로스
13897,20329932,이준상
13898,10066049,조셉 루벤
13899,10013865,라세 할스트롬
13900,10083853,폴 토마스 앤더슨
13901,10070499,진보련
13902,10024420,마크 파비아
13903,10067165,조지 에쉬버머
13904,10037350,숀 레비
13905,10032825,블레이크 에드워즈
13906,10041111,아넌드 터커
13907,10071442,찰스 샤이어
13908,10013023,돈 테일러
13909,10033346,빈센트 미넬리
13910,10068299,존 카펜터
13911,10016989,로버트 콜렉터
13912,10075538,케빈 코스트너
13913,10045831,앤드류 데이비스
13914,10007032,나이젤 콜
13915,10047165,어거스틴 디아즈 야네스
13916,10082977,페데리코 루피
13917,10016924,로버트 저메키스
13918,10063981,제임스 글릭켄하우스
13919,10041317,아담 브룩스
13920,10042993,안네케 더 린드 반 베인하르던
13921,10043939,안토닌 페레트자트코
13922,10016290,로렌스 캐스단
13923,10063059,제롬 살레
13924,10055569,이반 아탈
13925,10025898,멜 깁슨
13926,10078443,클로드 피노토
13927,10040038,시미즈 다카시
13928,10014146,라자 고스넬
13929,10010534,더글라스 서크
13930,10075538,케빈 코스트너
13931,20172262,이마이 카즈히사
13932,10086425,필립 노이스
13933,10047261,어윈 알렌
13934,10029828,밥 미조로프스키
13935,10051721,요시 와인
13936,20115550,게리 샤먼
13937,10090456,후루사와 다케시
13938,10043405,안소니 드라잔
13939,10079743,테렌스 맬릭
13940,10071019,짐 펄
13941,10068218,존 워터스
13942,10041333,아담 쉥크만
13943,10052663,월트 벡커
13944,10091258,F. 게리 그레이
13945,10083379,포레스트 휘테커
13946,10017777,로저 크리스찬
13947,10034365,사이먼 웨스트
13948,10050630,오우삼
13949,10007952,노라 에프론
13950,10015907,로드 홀콤
13951,10014571,랜달 크레이저
13952,10067881,존 바담
13953,10067591,존 달
13954,10033706,빌리 크리스탈
13955,10079500,탐라 데이비스
13956,10006622,끌로드 샤브롤
13957,10006599,카트린느 브레이야
13958,10021808,마리나 포톡
13959,10005048,김영효
13960,10083409,포학례
13961,10067085,조지 밀러
13962,10070940,짐 셔먼
13963,10024110,마크 로퍼
13964,10051721,요시 와인
13965,10002697,그레고리 나바
13966,10068681,존 G. 어빌드센
13967,10023437,마이클 카튼-존스
13968,10027518,미첼 콕스
13969,10008334,뉴트 아놀드
13970,10029005,박우상
13971,10067926,존 베리
13972,10017747,로저 스포티스우드
13973,10068681,존 G. 어빌드센
13974,10047264,어윈 윙클러
13975,10085744,피터 맥도널드
13976,10068681,존 G. 어빌드센
13977,10023357,마이클 위너
13978,10020107,리차드 브룩스
13979,10083622,폴 버호벤
13980,10081839,팀 존슨
13981,10052035,우디 앨런
13982,20133144,줄리아 오커
13983,10048039,에릭 다넬
13984,10030910,베리 레빈슨
13985,10016550,로버트 데이
13986,10034952,샘 레이미
13987,10034367,사이먼 윈서
13988,10035529,서윤모
13989,10001683,고영남
13990,10001683,고영남
13991,10089911,홍파
13992,10004068,김명용
13993,10074326,칼 쉔켈
13994,10011753,데이빗 린치
13995,10013673,딜런 키드
13996,10048860,에이미 헥커링
13997,10024485,마크 헬프리치
13998,10027622,미카엘라 쉬웬트너
13999,10084267,프란시스 포드 코폴라
14000,10028209,바브라 스트라이샌드
14001,10079955,테일러 핵포드
14002,10015523,레이첼 워드
14003,10086115,피터 하이암스
14004,10071367,찰스 럿셀
14005,10064304,제임스 카메론
14006,10020339,리차드 플레이셔
14007,10011750,데이빗 린
14008,10082650,패트릭 스튜어트
14009,10012080,데이빗 카슨
14010,10012918,돈 루스
14011,10088306,허버트 로스
14012,10048405,에밀 아돌리노
14013,10063177,제리 주커
14014,10032513,브루스 조엘 루빈
14015,10062080,정윤석
14016,20188365,롭 애쉬포드
14017,10086277,필 물로이
14018,10016880,로버트 와이즈
14019,10047353,엄종선
14020,10013531,딕 마스
14021,10052741,웨인 왕
14022,10083735,폴 오스터
14023,10076801,쿠엔틴 타란티노
14024,10022387,마샤유키
14025,10073029,츠루마키 카즈야
14026,10086779,해럴드 즈워트
14027,10084230,프란시스 로렌스
14028,10044896,알렉스 프로야스
14029,10030916,배리 소넨필드
14030,10080135,토니 스콧
14031,10026524,몬테 헬만
14032,10024114,마크 로브슨
14033,10052445,원규
14034,10051586,왕정
14035,10025634,메노 메이제스
14036,10027611,미카엘 하프스트롬
14037,10052035,우디 앨런
14038,10047458,에단 코엔
14039,10066651,조엘 코엔
14040,10083903,폴 해기스
14041,10019469,리들리 스콧
14042,10019469,리들리 스콧
14043,10032297,브렛 레너드
14044,10048126,에릭 번트
14045,10009695,데미안 해리스
14046,10042793,안 글림처
14047,10039450,스티븐 스필버그
14048,10014022,라이언 리틀
14049,10016718,로버트 버틀러
14050,10024045,마크 다니엘스
14051,10044827,알렉스 비톤
14052,10019978,리차드 랭
14053,10053496,유가량
14054,20127709,장 룩 마네롱
14055,10044896,알렉스 프로야스
14056,10007002,나유
14057,10061039,잭 힐
14058,10035961,세르게이 보드로프
14059,10023470,마이클 쿠쉬
14060,10024769,마틴 캠벨
14061,10031773,브라이언 드 팔마
14062,10024769,마틴 캠벨
14063,10065979,조세프 서전트
14064,10091328,J. 리 톰슨
14065,10053227,윌리엄 와일러
14066,10071442,찰스 샤이어
14067,10087826,할 니담
14068,10018605,루이스 길버트
14069,10018605,루이스 길버트
14070,10000340,가이 해밀튼
14071,10000340,가이 해밀튼
14072,10080882,톰 맨키비츠
