,movieCd,peopleNm,peopleNmEn,cast,castEn
62,20188941,권다미,,수술실간호사2,
63,20188941,이승현,,졸음아내 역,
64,20188941,차순배,CHA Soon-bae,대법원 판사,
65,20188941,이승훈,,제우스파5 역,
66,20188941,권정우,,스쿠터부대,
67,20188941,권혁일,,스쿠터부대,
68,20188941,이도군,,광수대1,
69,20188941,김진옥,,피해자가족2,
70,20188941,이동기,,스쿠터부대,
71,20188941,표성수,,강력2팀2,
72,20188941,이동욱,,오락실남자,
73,20188941,이동준,,제우스파1,
74,20188941,이영아,,강력3팀1 역,
75,20188941,한상철,,투자자2,
76,20188941,조승국,,흉부외과의사,
77,20188941,한지아,,룸살롱 종업원2,
78,20188941,류태호,,안사장,
79,20188941,우상전,WOO Sang-jeon,개사육장주인,
80,20188941,우원규,,제우스파4,
81,20188941,김우림,,앵커1,
82,20188941,유용국,,제우스파6,
83,20188941,이은샘,LEE Eun-saem,여고생,
84,20188941,민경수,,앵커3,
85,20188941,정유선,,노래방 손님2,
86,20188941,정여루,,화장승객,
87,20188941,신기록,,고시원 총무,
88,20188941,이재은,,강경호 집 주인 ,
89,20188941,김윤성,KIM Yoon-sung,배순호,
90,20188941,안민하,,놀란고딩,
91,20188941,이성일,,트럭기사,
92,20188941,박은보,,앵커4,
93,20188941,이유선,,소법정판사,
94,20188941,배진호,BAE Jin-ho,강력1팀2,
95,20188941,양지수,YANG Ji-su,트럭조수,
96,20188941,최현경,,노래방 손님 3,
97,20188941,배민준,,벤츠남아들,
98,20188941,염미선,,허상도 누나,
99,20188941,전시현,,고시원 남학생,
100,20188941,장선정,,전공의,
101,20188941,성주원,,앵커2,
102,20188941,허동원,HEO Dong-won,최문식,
0,20200003,하마사키 마오,,마오,
0,19720013,신일룡,Shin Il-Ryong,,
1,19720013,김영애,KIM Young-ae,,
2,19720013,김지영,KIM Ji-young,,
0,19890252,공리,Li Gong,,
1,19890252,강문,Jiang Wen ,,
0,19940332,공리,Li Gong,,
0,20164424,조진웅,CHO Jin-woong,김창수 ,
1,20164424,송승헌,SONG Seung-heon,강형식 ,
2,20164424,정만식,JUNG Man-sik,마상구 ,
3,20164424,정진영,JUNG Jinyoung,고진사 ,
4,20164424,신정근,SHIN Jung-geun,조덕팔 ,
5,20164424,유승목,YOO Seung-mok,이영달 ,
6,20164424,정규수,JEONG Gyu-su,,
7,20164424,이서원,LEE Seo-won,김천동 ,
8,20164424,곽동연,GWAK Dong-yeon,최윤석 ,
9,20164424,박소담,PARK So-dam,한영희,
10,20164424,박재영,,어전회의 대신2,
11,20164424,박정숙,,황봉구 노모,
12,20164424,박지훈,,가토 히데키,
13,20164424,서주연,,천종수 딸,
14,20164424,최서윤,,게이샤1,
15,20164424,이신우,,일본측 기자1,
16,20164424,이원태,LEE Won-tae,은행장,
17,20164424,이정철,,재판관2,
18,20164424,이정현,,마상구파2,
19,20164424,홍재식,HONG Jae-sik,부은행장,
20,20164424,황정용,,조선측 기자1,
21,20164424,염혜란,YEOM Hye-ran,면회자,
22,20164424,오안진,OH Ahn-jin,일본측 기자2,
23,20164424,한수현,HAN Su-hyun,집배원,
24,20164424,이정현,LEE Jung-hyun,마상구파 2,
25,20164424,전배수,JEON Bae-soo,박동구,
26,20164424,배진웅,BAE Jin-woong,최작두,
27,20164424,김시우,,개항장 청나라인1,
28,20164424,김재영,KIM Jae-young,김상노,
29,20164424,황재필,HWANG Jae-feel,마상구파1,
30,20164424,차영우,,몰골죄수,
31,20164424,전정일,JEON Jeongil,조선유림,
0,20195791,김동욱,KIM Dong-wook,,
1,20195791,고성희,KO Sung-hee,,
2,20195791,황보라,HWANG Bo-ra,송미연,
3,20195791,김의성,KIM Eui-sung,,
4,20195791,임예진,LIM Ye-jin,,
5,20195791,염정아,YUM Jung-ah,천여사,
6,20195791,한수현,HAN Su-hyun,첫째오빠,
7,20195791,이채은,LEE Chae-eun,오혜진 ,
8,20195791,김선영,KIM Sunyoung,조수정,
9,20195791,차래형,CHA Lae-hyung,셋째오빠,
10,20195791,김명준,KIM Myung-jun,중국집배달원,
11,20195791,남지현,SON Ji-hyun,김신아,
12,20195791,이준혁,LEE Jun-hyeok,웨딩스튜디오 사진작가,
13,20195791,민무제,MIN Mu-je,둘째오빠,
14,20195791,강신철,GANG Sin-cheol,이재영,이재영
15,20195791,박수민,,새언니 역,
16,20195791,성현준,,체대 운동장 학생들,
17,20195791,송수현,,샤방한 여자,
18,20195791,박희원,,체대 운동장 학생들 ,
19,20195791,유승목,YOO Seung-mok,코치,
20,20195791,유승목,YOO Seung-mok,코치,
21,20195791,이정연,,세단뛰기 선수1,
22,20195791,이정재,LEE Jung-jae,변호사,
23,20195791,김의성,KIM Eui-sung,채기장,
24,20195791,정종헌,,,
25,20195791,장우성,,세단뛰기 선수3,
26,20195791,현말금,,체대 운동장 학생들,
27,20195791,홍수빈,,국회장 운전기사,
28,20195791,홍유리,,체대 운동장 학생들,
29,20195791,김정식,,체대 운동장 학생들,
30,20195791,김홍기,,퀵서비스맨,
31,20195791,조우진,JO Woo-jin,서과장,
32,20195791,조윤희,Cho Yunhee,배미라교수,
33,20195791,황승윤,,체대 운동장 학생들,
34,20195791,정경화,,문종심,
35,20195791,정미경,,복국집 가게이모,
36,20195791,김영아,KIM Young-ah,대학병원 간호사,
37,20195791,김규선,KIM Gyu-sun,세단뛰기 선수2,
38,20195791,김규선,KIM Gyu-sun,세단뛰기 선수2,
39,20195791,김도하,,카페매니저,
40,20195791,김봉훈,,체대 운동장 학생들,
41,20195791,문세린,,문세린,
42,20195791,정우성,JUNG Woo-sung,교통경찰 ,
43,20195791,문시니,,체대 운동장 학생들,
44,20195791,정동찬,,체대 운동장 학생들,
45,20195791,윤성찬,,체대 운동장 학생들 ,
46,20195791,정은석,,체대 운동장 학생들,
47,20195791,김찬욱,,체대 운동장 학생들 ,
48,20195791,최고,,박희로,
49,20195791,이지향,,어린이집 선생님,
50,20195791,김윤식,,정주석,
51,20195791,임강원,,체육대학 학생,
52,20195791,이우태,,체대 운동장 학생들 ,
53,20195791,서상현,,체대 운동장 학생들 ,
54,20195791,배진석,,체대 운동장 학생들 ,
55,20195791,최현미,,체대 운동장 학생들 ,
56,20195791,전시몬,,체대 운동장 학생들 ,
57,20195791,탁우석,,체대 운동장 학생들 ,
58,20195791,장은지,,체대 운동장 학생들 ,
59,20195791,황소윤,,체대 운동장 학생들,
0,20101193,모니아 초크리,Monia Chokri,,
1,20101193,니엘스 슈나이더,Niels Schneider,,
2,20101193,자비에 돌란,Xavier Dolan,,
0,20050112,리암 니슨,Liam Neeson,,
1,20050112,크리스찬 베일,Christian Bale ,,
2,20050112,마이클 케인,Michael Caine,,
0,20090916,견자단,Donnie Yen,,
1,20090916,사정봉,Nicholas Tse,,
2,20090916,양가휘,Tony Leung Ka Fai,,
3,20090916,여명,Leon Lai,,
4,20090916,판빙빙,FAN Bing Bing,,
0,20101391,허장강,HEO Jang-gang,,
1,20101391,최은희,CHOI Eun-hee,,
0,20180282,소주연,SO Joo-yeon,,
1,20180282,김민규,KIM Min-kyu,,
2,20180282,김영,KIM Young,,
3,20180282,김태민,KIM Tae-min,주동일,
4,20180282,최희진,CHOI Hee-jin,,
5,20180282,박진,PARK Jin,,
6,20180282,고나은,GO Na-eun,,
7,20180282,진용욱,JIN Yong-uk,담임선생님,
8,20180282,이한서,LEE Han-seo,최회장 딸,
9,20180282,이유미,LEE Yumi,변지은,
10,20180282,윤지원,,학생14,
11,20180282,이동규,,학생6,
12,20180282,이동희,,학생11,
13,20180282,김정희,KIM Jung-hee,동네주민11,
14,20180282,서기욱,, PC방 학생1,
15,20180282,이준혁,, PC방 사장,
16,20180282,이지원,,학생19,
17,20180282,김지영,,은하 짝,
18,20180282,신은정,,학생22,
19,20180282,김현우,,귀신5,
20,20180282,김형태,,PC방 학생2 역,
21,20180282,오원준,,학생27,
22,20180282,오혜진,,학생23,
23,20180282,전형주,,동네주민8,
24,20180282,정소연,,행인13,
25,20180282,박지연,, PC방 손님2,
26,20180282,박지혜,, PC방 손님3,
27,20180282,김진영,,학생5,
28,20180282,김민수,,학생24,
29,20180282,김민성,,경찰관2,
30,20180282,김수빈,,학생13,
31,20180282,김시은,KIM Si-eun,학생20,
32,20180282,김유진,KIM Yu-jin,동네주민3,
33,20180282,신재승,SHIN Jae-seung,병윤,
0,20135946,양정화,YANG Jeong-hwa,바리낭자 역,
1,20135946,박성태,PARK Seong-tae,강림도령 역,
2,20135946,은정,EUN Jeong,꼬마 강림 역,
3,20135946,정재헌,,,
4,20135946,박지윤,PARK Ji-yoon,마고할미,
5,20135946,김호성,KIM Ho-sung,몬스터,
0,20194045,방연지,,금반지 목소리,
1,20194045,김선혜,KIM Sun-hye,변응심 목소리,
2,20194045,조경이,,냠냠/곱단/뽀삐 목소리,
3,20194045,채민지,,호용/태풍 목소리,
4,20194045,조진숙, ,칸다 목소리,
5,20194045,홍범기,HONG Beom-gi,뺀돌/아빠 목소리,
6,20194045,여윤미,,엄마/울자 목소리,
7,20194045,박상훈,,대마왕,
8,20194045,황창영,,쿠키/솜사탕 목소리,
9,20194045,권도일,,의병대장,
0,20185985,조진웅,CHO Jin-woong,덕호,Deok-ho
1,20185985,손현주,SON Hyun-ju,한명회,HAN Myeong-hoe
2,20185985,박희순,PARK Hee-soon,세조,King Sejo
3,20185985,고창석,GO Chang-seok,홍칠,Hong-chil
4,20185985,최원영,CHOI Won-young,홍윤성,HONG Yoon-seong
5,20185985,김슬기,KIM Seul-ki,근덕,Geun-deok
6,20185985,윤박,YOON Bak,진상,Jin-sang
7,20185985,김민석,KIM Min-suk,팔풍,Pal-pung
8,20185985,장남열,JANG Nam-yeol,양정,YANG Jeong
9,20185985,김희찬,KIM Hee-chan,세자,Prince
10,20185985,최귀화,CHOI Gwi-hwa,,Mal-bo
11,20185985,정인기,JUNG In-gi,성삼문,SEONG Sam-mun
12,20185985,백수희,BAIK Soo-hee,도도,
13,20185985,정윤하,JUNG Yun-ha,기생 1,
14,20185985,정아미,JEONG Ah-mi,귀부인,
15,20185985,이국주,,중국 의뢰인여,
16,20185985,박노식,PARK Nou-sik,한명회 광대1,
17,20185985,강수호,,,원각사 법당 스님1
18,20185985,강현구,,원각사터 관군4,
19,20185985,강현구,,계유정난 공신1,
20,20185985,박상훈,,원각사터 군관1 역,
21,20185985,곽최산,,"상원사길, 오대천백성2",
22,20185985,곽자형,KWAK Ja-hyeong,신무문 관군2,
23,20185985,권지훈,KWON Jee-hoon,원각사터 관군1,
24,20185985,권혁성,,회맹관군1,
25,20185985,박영복,,피맛골 꽃비 백성 역,
26,20185985,김건,,말보조수,
27,20185985,서문호,SEO Moon-ho,교대조 옥졸1,
28,20185985,서민우,,대사장수,
29,20185985,박재완,,공신5 역,
30,20185985,김광현,,상원사길 의장병,
31,20185985,김기석,KIM Ki-Seok,보초옥졸3,
32,20185985,서하영,,연회장 기생8,
33,20185985,선호삼,,한명회 회맹관군1,
34,20185985,박준영,,보초옥졸5,
35,20185985,김남우,,활장수,
36,20185985,김니나,,연회장 기생4,
37,20185985,박지열,,물레방앗간 보부상3 역,
38,20185985,박찬규,,만수산 스님3 역,
39,20185985,배경민,,가야금 기생 역,
40,20185985,김두현,,회맹관군3,
41,20185985,김문수,KIM Moon-su,회맹군관2,
42,20185985,김민서,,화전민터 꼬맹이,
43,20185985,신치영,SHIN Chi-young,"상원사길, 오대천백성5",
44,20185985,신현승,SHIN Hyun-seung,한명회 광대 2,
45,20185985,심철민,,추격군관,
46,20185985,심철민,,원각사터 관군3,
47,20185985,유광수,,도화서 선생 1,
48,20185985,유병선,Yoo Byeongsun,"모내기, 새참농부1",
49,20185985,유병선,Yoo Byeongsun,"모내기, 새참농부1",
50,20185985,엄옥란,,빨래터아낙1,
51,20185985,유희제,YOO Hee-je,원각사 비질 승려,
52,20185985,김세별,,연회장 기생3,
53,20185985,윤성민,,불당어영청군사2 역,
54,20185985,윤육,,화암사 선비2,
55,20185985,이상민,,한명회 사병8,
56,20185985,이종운,,화암사 선비1,
57,20185985,김장원,,한명회 정보원,
58,20185985,허성우,,"상원사길,오대천백성1",
59,20185985,이준구,,보초옥졸4,
60,20185985,정한호,,만수산 스님1,
61,20185985,홍근택,,말보 공연 관객2,
62,20185985,김재홍,,도화서 화원2,
63,20185985,장한별,JANG Han-byul,한명회 사병7,
64,20185985,조미라,,"상원사길, 오대천백성4",
65,20185985,전수연,,연회장 기생1,
66,20185985,전정일,JEON Jeongil,회맹 소피궁인 ,
67,20185985,김순애,,새참농부2,
68,20185985,이찬희,,팔풍과거행인,
69,20185985,이창준,,계유정난 공신2,
70,20185985,김승찬,,원각사터 관군2,
71,20185985,황윤성,,회맹관군2,
72,20185985,이창범,,한명회 사병5,
73,20185985,조은주,,원각사터 아내,
74,20185985,김주경,,보초옥졸2,
75,20185985,최정현,CHOI Jeong-hyun,한명회 사병3,
76,20185985,김시호,,사관1,
77,20185985,조지현,,빨래터아낙2,
78,20185985,정미남,JUNG Mi-nam,공신3,
79,20185985,강소백,,축구장 나장,
80,20185985,김준석,,만수산 스님4,
81,20185985,김준모,,도화서 화원3,
82,20185985,강정혁,,물레방앗간 보부상1,
83,20185985,조혜인,,기생4,
84,20185985,최철민,,도화서 화원1,
85,20185985,최춘범,CHOI Chun-beom,불당어영청군사1,
86,20185985,권예은,,팔풍 과거 꼬마,
87,20185985,권홍석,,"희맹, 정이품송 제관",
88,20185985,김창겸,,만수산 큰스님,
89,20185985,김낙균,KIM Nak-gyun,싱크홀장수,
90,20185985,채민지,,연회장 기생6,
91,20185985,채성원,,불당어영청군사3,
92,20185985,김도담,,현명회 광대3,
93,20185985,김영준,,공신7,
94,20185985,천준호,,홍윤성 회맹관군1,
95,20185985,이동희,,공신1,
96,20185985,김성용,,저잣거리 노인2,
97,20185985,정성훈,,회맹군관1,
98,20185985,김수은,,연회장기생2,
99,20185985,임정민,,공신9,
100,20185985,이확광,,계유정난 군관,
101,20185985,임수지,,문수동자,
102,20185985,김영직,,공신4,
103,20185985,조규완,,만수산 스님2,
104,20185985,이민정,,연회장 기생7,
105,20185985,이우성,,장기판 선비2 역,
106,20185985,한상호,,상암사 주지스님,
107,20185985,이운산,LEE Woon-san,신무문 관군1,
108,20185985,조신근,,금강산 가마꾼2,
109,20185985,조은유,CHO Eun-yoo,기생2,
110,20185985,이병희,,한명회 회맹관군2,
111,20185985,라희정,,한양 여인1,
112,20185985,류경미,,문수동자 목소리,
113,20185985,나호원,Ho-won NA,공신8,
114,20185985,문재원,MUN Jae-won,한명회 사병1,
115,20185985,유해밀,,한양 여인3,
116,20185985,차미경,,칼든여인,
117,20185985,정윤성,,홍윤성 회맹관군2,
118,20185985,채종규,,사관2,
119,20185985,박귀순,,화암사 스님,
120,20185985,신성일,,원각사터 아비,
121,20185985,천용현,,금강산 가마꾼1,
122,20185985,최광제,CHOI Gwang-je,말보 공연 관객1,
123,20185985,이재빈,,한명회 사병6,
124,20185985,박성빈,,보초옥졸6,
125,20185985,심성효,,상선,
126,20185985,안대현,,원각사 법당 스님2,
127,20185985,안수호,,저잣거리 노인1,
128,20185985,최은선,,현덕왕후,
129,20185985,장재권,,말보 공연 관객3,
130,20185985,최준서,,도화서 화원5,
131,20185985,엄윤아,,기생3,
132,20185985,장지용,,물레방앗간 보부상2,
133,20185985,박해용,,만수산 스님5,
134,20185985,배건하,,한명회 사병4,
135,20185985,엄혜수,,도도 몸종,
136,20185985,전성원,,장마당 보따리 장수,
137,20185985,오강율,,새참농부3,
138,20185985,전지수,,한양 여인2,
139,20185985,서인성,,화전민터 우는 아이,
140,20185985,오무용,,공신6,
141,20185985,서재희,,연회장 기생5,
142,20185985,송수근,,도화서 화원4,
143,20185985,백준선,,사감 열녀,
144,20185985,홍원희,,회맹관군4,
145,20185985,한재웅,,한명회 사병2,
146,20185985,서동진,,장기판 선비1,
147,20185985,최광덕,CHOI Kwang-duk,공신2,
0,20000108,맷 데이먼,Matt Damon,톰 리플리,
1,20000108,기네스 팰트로우,Gwyneth Paltrow,마지 셰우드,
2,20000108,주드 로,Jude Law,디키 그린리프,
0,19990113,니브 캠벨,Neve Campbell,시드니 프리스콧,
1,19990113,제이미 케네디,Jamie Kennedy,랜디 믹스,
2,19990113,스킷 울리히,Skeet Ulrich,빌리 루밋,
0,19860132,시고니 위버,Sigourney Weaver,,
1,19860132,마이클 빈,Michael Biehn,,
0,19980154,제니퍼 러브 휴잇,Jennifer Love Hewitt,줄리 제임스,
1,19980154,라이언 필립,Ryan Phillippe,베리 윌리엄 콕스,
0,19980190,프레더릭 디팡달,Frederic Diefenthal,,
1,19980190,사미 나세리,Samy Naceri,,
0,20070456,앤 해서웨이,Anne Hathaway,제인 오스틴,
1,20070456,제임스 맥어보이,James McAvoy,톰 르프로이,
0,19970277,수잔느 로타르,Susanne Lothar,안나 ,
1,19970277,울리히 뮤흐,Ulrich Muhe,게오르그,
0,20100365,크리스티안 프리에델,Christian Friedel,,
1,20100365,에른스트 야코비,Ernst Jacobi ,,
0,20124401,이정재,LEE Jung-jae,이자성,LEE Ja-sung
1,20124401,최민식,CHOI Min-shik,강과장,Detective KANG
2,20124401,황정민,HWANG Jung-min,정청,JUNG Chung
3,20124401,박성웅,PARK Sung-woong,이중구,
4,20124401,송지효,SONG Ji-hyo,신우,
5,20124401,정영기,JEONG Young-ki,,
6,20124401,이경영,LEE Gyoung-young,석회장,
7,20124401,정군,JUNG Gun,중년경찰,
8,20124401,정민욱,,천안3,
9,20124401,정종화,,의사,
10,20124401,최봉록,CHOI Bong-rock,이중구계3,
11,20124401,권지훈,KWON Jee-hoon,이중구계2,
12,20124401,한동욱,HAN Dong-wook,천안2,
13,20124401,한재덕,HAN Jae-duk,삼합회 보스,
14,20124401,허명행,HEO Myeong-hoeng,불개미파3,
15,20124401,남경민,NAM Gyeong-min,정청계8,
16,20124401,신수정,,편의점 알바녀,
17,20124401,연영식,YEON Young-sik,고국장 운전기사,
18,20124401,김병옥,KIM Byung-ok,연변거지1,
19,20124401,김홍파,KIM Hong-pa,김이사,
20,20124401,장광,JANG Kwang,양이사,
21,20124401,정재헌,JEONG Jae-heon,정청계1,
22,20124401,김윤성,KIM Yoon-sung,석무,
23,20124401,최일화,CHOI Il-hwa,장 이사,
24,20124401,리우진,LEE Woo-jin,간부3,
25,20124401,박인수,PARK In-soo,연변거지3,
26,20124401,권태원,KWON Tae-won,박이사,
27,20124401,정민성,JUNG Min-sung,형사,
28,20124401,류성현,RYU Seong-hyeon,간부1,
29,20124401,곽진석,KWAK Jin-suk,정청계5,
30,20124401,김서원,KIM Seo-won,정청계3,
0,20030046,송강호,SONG Kang-ho,,
1,20030046,김상경,KIM Sang-kyung,,
2,20030046,김뢰하,KIM Roi-ha,조용구,
3,20030046,정인선,JEONG In-sun,,
4,20030046,한충환,,방송국경비,
5,20030046,김효성,,오프닝 아이들,
6,20030046,이강산,LEE Kang-san,보일러김씨,
7,20030046,김민철,,오프닝아이들,
8,20030046,최현기,CHOI Hyun-ki,안미선현장농부,
9,20030046,심성보,SHIM Sung-bo,사진기자,
10,20030046,김희진,,술집아가씨,
11,20030046,한성근,HAN Sung-keun,선본남자,
12,20030046,서민수,SEO Min-su,일렉기타맨 ,
13,20030046,김경래,KIM Gyeong-rae,용의자,
14,20030046,강진희,KANG Jin-hee,두만딸,
15,20030046,이상욱,,한신대생,
16,20030046,윤박지,,방송국직원 ,
17,20030046,박상우,PARK Sang-woo,강간범/피해자오빠 ,
18,20030046,박소현,,술집아가씨 ,
