actorId,movieId,characterName,characterOrder
89708 ,138038 ,Steve Lewis,6 
89720 ,108969 ,Cole Campbell,4 
89727 ,24106 ,The Majordomo,4 
89727 ,40824 ,Dr. Boncourt,4 
89728 ,228647 ,Inspector Gavigan,5 
89729 ,116155 ,Conductor (scenes deleted),8 
89731 ,29117 ,Jane Moynihan,3 
89731 ,82106 ,Sharon Norwood,1 
89731 ,94857 ,Herself,8 
89731 ,111315 ,Jerry Kilbourne,0 
89731 ,120837 ,Frances Hawtree / Z-1,0 
89731 ,144784 ,Lorry Evans,0 
89733 ,104485 ,Lt. Castleton,4 
89744 ,43893 ,Thenardier,7 
89744 ,144111 ,Finot,10 
89747 ,38462 ,Birmingham Brown,1 
89747 ,38464 ,Birmingham Brown,1 
89747 ,38465 ,Birmingham Brown,1 
89747 ,38467 ,"""""""Birmingham Brown""",0 
89747 ,175171 ,Woody,9 
89750 ,179103 ,Cadet Georgie Warren,3 
89777 ,32613 ,Creature,13 
89782 ,23122 ,Dr. Meirschultz,1 
89808 ,18904 ,Molly Jorgenson,2 
89808 ,39779 ,Cathy Cabot,3 
89808 ,65891 ,Nancy Wagner,0 
89809 ,33735 ,Patient,1 
89813 ,51571 ,Michael Kenny,6 
89813 ,229757 ,John Dessark,5 
89815 ,23044 ,Herself,0 
89815 ,148777 ,Herself,0 
89819 ,14711 ,Kotaro,4 
89820 ,338518 ,Lexi,2 
89823 ,81626 ,Boy,1 
89829 ,215993 ,DI Tony Muddyman,3 
89834 ,22013 ,Police Captain Holt,11 
89834 ,35404 ,District Attorney William Pierce,7 
89834 ,43114 ,Lew Agry,2 
89834 ,47745 ,Bill Evans,3 
89841 ,29510 ,Ma Norton,2 
89885 ,99367 ,Michael,11 
89895 ,11113 ,Mrs. Pearce,7 
89925 ,47882 ,Ted Nickerson,1 
89925 ,47884 ,Ted Nickerson,1 
89928 ,45219 ,Mama Tucker,6 
89933 ,118131 ,Toyo Haynes,1 
89945 ,33744 ,Dr. Herbert J. Fleischer,3 
89982 ,27263 ,Lt. Coulter,5 
89982 ,27978 ,Jim Travers,5 
89982 ,35404 ,Tony Laredo,5 
89982 ,35957 ,Police Capt. Henry Keiver,6 
89982 ,43378 ,Fay Dutcher,4 
89982 ,249264 ,Mr. Hugh Shanway,5 
89989 ,23338 ,Muggs Maloney,0 
89989 ,26380 ,Eddie,9 
89989 ,179103 ,Slip Duncan,4 
89989 ,184328 ,Slip Mahoney,0 
89989 ,185289 ,Slip Mahoney,0 
89989 ,186268 ,Slip Mahoney,0 
89990 ,23338 ,Danny,1 
89990 ,179103 ,Cadet Ronny Morgan,1 
89991 ,23338 ,Allen,2 
89992 ,23338 ,Elaine White,3 
89999 ,28426 ,Karl Heiser,4 
89999 ,41058 ,Harry Kane,6 
89999 ,53851 ,Zorda,5 
89999 ,116973 ,Gen. Torres,8 
90000 ,194310 ,Paul H. Lewis,3 
90000 ,201695 ,Doctor Kruger,3 
90000 ,229610 ,Mr. Eckert,7 
90028 ,262474 ,Himself,3 
90031 ,262474 ,Himself,4 
90033 ,23367 ,Charlotte Banks,1 
90033 ,253277 ,Riley,0 
90041 ,23382 ,Bloodyface,4 
90060 ,271969 ,Pontius Pilate,5 
90060 ,311324 ,Bouchard,12 
90071 ,103168 ,Gene Autry,0 
90071 ,200390 ,Gene Autry,0 
90072 ,200390 ,Frog Milhouse,1 
90072 ,343972 ,Smiley Burnette,2 
90074 ,35006 ,Abdul Dhris,12 
90074 ,45627 ,The Sheriff,5 
90074 ,62000 ,Ben (uncredited),12 
90075 ,82096 ,Olga,7 
90113 ,82390 ,Jennifer,13 
90117 ,13723 ,Sheriff Acoma,4 
90130 ,42309 ,Mark,0 
90131 ,42309 ,Dr. Jamie Chalice,4 
90163 ,22423 ,Darryl Zanuck,7 
90170 ,16153 ,Tommy,2 
90180 ,59199 ,Carl,2 
90198 ,9377 ,Tom Bueller,7 
90198 ,11428 ,Mr. Robertson,6 
90282 ,4887 ,Muharrem,0 
90318 ,47959 ,Marco / Don José,4 
90333 ,43597 ,Pete,6 
90333 ,140887 ,Renard,1 
90333 ,415072 ,Storyteller,4 
90341 ,25218 ,Buck,8 
90357 ,80155 ,Mariya Antonovna Skvoznik-Dmukhanovskaya,11 
90360 ,302436 ,Lel,2 
90369 ,108266 ,Chip Walker,13 
90369 ,415072 ,Dick Forrest,9 
90380 ,47920 ,Tommy Masterson,2 
90380 ,118245 ,Ludwig Pfeffer Jr.,2 
90380 ,197737 ,The Mackerel,6 
90384 ,246299 ,Maisie,2 
90397 ,126277 ,Dr. Walsh,8 
90449 ,13409 ,Biggis (El Plaga),3 
90451 ,15714 ,Nigel Colbie,1 
90451 ,362699 ,Tom,1 
90477 ,24331 ,Commander John Forrester,2 
90515 ,44751 ,Nazim Tahir,3 
90520 ,210940 ,Barbara Cole,3 
90553 ,189 ,Buzz,25 
90624 ,43346 ,Alan McKim,1 
90624 ,80595 ,Det. Insp. Sayers,1 
90633 ,146198 ,Elena Vlaslov,7 
90633 ,297762 ,Wonder Woman / Diana Prince,0 
90633 ,331313 ,Natalie Jones,3 
90643 ,23924 ,Charles Sims,1 
90643 ,29400 ,Petiphar Femm,4 
90658 ,23941 ,Nico,1 
90658 ,285838 ,Mary,3 
90659 ,23941 ,Dennis,4 
90683 ,100275 ,Lesley,2 
90712 ,23996 ,Himself,0 
90713 ,23996 ,Himself,1 
90714 ,23996 ,Himself,2 
90724 ,126277 ,Lance Delgreggo,10 
90725 ,224951 ,,2 
90728 ,289728 ,Elf,19 
90755 ,42554 ,Fallyn Werner,2 
90755 ,219466 ,Sarah,5 
90755 ,365942 ,Sarah Elliot,5 
90760 ,1730 ,Lost Girl,3 
90760 ,24007 ,Lost Girl,0 
90771 ,24020 ,Johnny Kapahaala,0 
90771 ,62410 ,Jonny Pasiotoplis,2 
90772 ,24020 ,Emily,5 
91030 ,10316 ,Senator Ted Pullman,10 
91030 ,11450 ,Pennebaker,14 
91030 ,25212 ,Taylor Woods,7 
91030 ,259695 ,Jack Jarvis,18 
91033 ,106129 ,Ian,6 
91196 ,24130 ,Lisa,2 
91196 ,56168 ,Cheryl Barker,14 
91211 ,56168 ,Actress,22 
91218 ,36949 ,Bud,9 
91254 ,27331 ,Honest John,6 
91254 ,38465 ,Tommy Chan,2 
91260 ,29260 ,Chief Agent Gunby,4 
91260 ,39833 ,Ed Galt,9 
91264 ,106747 ,Boss of Mendez,20 
91332 ,34223 ,Amaretto,3 
91351 ,99367 ,Patricia,0 
91351 ,187541 ,Grace,4 
91356 ,28677 ,Zach,1 
91384 ,31013 ,Stephanie Lewis,2 
91389 ,14293 ,Johnny,4 
91403 ,85949 ,Christopher,3 
91404 ,289728 ,Welling,15 
91415 ,18555 ,Rita Faldes,2 
91415 ,37857 ,Sara,13 
91431 ,105583 ,Himself,8 
91495 ,15148 ,Judy Kincaid,4 
91495 ,59436 ,Helen,3 
91495 ,268321 ,Judge Janovich,8 
91508 ,51250 ,Clinton,7 
91519 ,29570 ,Eric,1 
91520 ,228970 ,Jonathan,5 
91537 ,27010 ,Captain Strickland,3 
91544 ,131585 ,Lorenza Garrone,1 
91559 ,24392 ,Rico,8 
91562 ,24392 ,Philippe,0 
91563 ,24392 ,Kirkland,1 
91564 ,24392 ,Konieg,3 
91573 ,13440 ,Commandant Dominique,3 
91600 ,210092 ,Will Sly,1 
91606 ,51994 ,Freddie Page,1 
91606 ,59436 ,F. Scott Fitzgerald,6 
91606 ,254302 ,Dr. Robert Laing,0 
91609 ,87826 ,Joe Rogan,3 
91612 ,47260 ,Nick,2 
91617 ,43092 ,Paul Linden,0 
91617 ,176216 ,Mathieu Dreyfus,5 
91638 ,37911 ,Ronnie,4 
91638 ,58733 ,Jonathon Standing,2 
91638 ,286789 ,Phaon,1 
91639 ,48412 ,Karen Philips,1 
91639 ,106017 ,Eleftheria,3 
91640 ,138308 ,Fern Martin,1 
91655 ,32552 ,Grace,5 
91655 ,37635 ,May - Mental Patient,5 
91670 ,18590 ,Linda Freeman,13 
91711 ,43506 ,Felix Ramirez,6 
91725 ,106136 ,Mr. Shelton,4 
91785 ,28275 ,Tommy (voice),8 
91870 ,44814 ,Kimihiko Onizuka,0 
91932 ,10782 ,Helicopter Pilot,12 
91949 ,24563 ,Martian Doctor / Fellow #2,2 
91950 ,24563 ,Martian Fellow #3,3 
92020 ,59392 ,Matt,2 
92024 ,24584 ,John Dixon,1 
92025 ,24584 ,Linda,2 
92036 ,29515 ,Goldie,0 
92079 ,94563 ,Christina,1 
92171 ,18557 ,Mark,2 
92172 ,19846 ,Det. Sr. Const. Wayne Prior,2 
92188 ,24683 ,Sheriff Ruth Gainey Coates,0 
92403 ,24023 ,Johan Falk,0 
92404 ,24023 ,Frank Wagner,1 
92408 ,24023 ,Patrik Angrell,2 
92428 ,15073 ,Rhombus,3 
92434 ,114606 ,Doreen,8 
92563 ,319075 ,Himself (archived footage),1 
92568 ,94380 ,Male Interviewer,28 
92574 ,10111 ,Snoopy,10 
92582 ,288668 ,Mrs. Patterson,3 
92651 ,79896 ,Janet,2 
92651 ,328820 ,,5 
92658 ,23196 ,Ray Ray,1 
92691 ,15121 ,Louisa,6 
92706 ,32306 ,,3 
92706 ,200063 ,Himself,0 
92706 ,296192 ,Himself - Guitar Player,10 
92710 ,44751 ,Freddy Verstuyft,1 
92728 ,14237 ,Kimberly,3 
92728 ,188166 ,Sam,2 
92729 ,289712 ,Jacob Henry,5 
92730 ,29917 ,Brunette,7 
92730 ,65599 ,The Woman,0 
92774 ,24874 ,Deborah Martin,0 
92774 ,72240 ,Barbare,1 
92808 ,165739 ,SWAT Team Captain,12 
92808 ,298026 ,Joe,8 
92856 ,17618 ,Jamie,8 
92857 ,10806 ,Sonya,8 
92877 ,79316 ,Tina,4 
92900 ,94739 ,Ethel Andrews,1 
92900 ,175171 ,Herself,4 
92907 ,81829 ,Peterson,4 
92907 ,85232 ,Emil Gorlick,5 
92907 ,88192 ,Professor Hartmann,5 
92907 ,248741 ,Thomas Jefferson,4 
92908 ,28431 ,Fritz von Tarlenheim,6 
92908 ,28498 ,Oliver Larding,5 
92908 ,30308 ,Officer Barret,8 
92908 ,37222 ,John Coburn,13 
92908 ,96846 ,Sir Hubert Charles,2 
92930 ,23097 ,Denise Montel,1 
92940 ,13409 ,Beans,0 
92944 ,13409 ,El Pollo Loco,1 
92949 ,12690 ,Vince,6 
93008 ,13409 ,Baby Boy,4 
93009 ,13409 ,Aisha,5 
93015 ,184341 ,Adele,11 
93015 ,244117 ,Sheilda Posnick (Segment 4),14 
93015 ,274479 ,Cindy,10 
93033 ,284564 ,Sick-Head,11 
93051 ,16241 ,Frieda Maloney,4 
93105 ,18904 ,Ken Jorgenson,0 
93105 ,29477 ,Herbie Brooks,7 
93105 ,39833 ,Vance Reno,0 
93105 ,40744 ,Matt Bannister,1 
93105 ,261249 ,Sebastian,1 
93123 ,127812 ,Georges Bouchet,5 
93123 ,153161 ,Dr. Lane-Porteus,10 
93151 ,25199 ,Richie Miller,2 
93163 ,42664 ,Odins,6 
93164 ,43346 ,J. C. Callahan,5 
93177 ,347548 ,Mark,1 
93209 ,312831 ,Doyle,3 
93224 ,137093 ,Maid of Honor,11 
93225 ,34586 ,,5 
93226 ,151911 ,Peasant Woman on Train,9 
93239 ,49874 ,Mårten Späck,0 
93255 ,98203 ,Emma Policarpio,2 
93255 ,122080 ,Ayesha,3 
93259 ,17495 ,Yussef,0 
93266 ,105770 ,Werner (as Frank Focketyn),1 
93279 ,41478 ,Rose,5 
93321 ,25199 ,Brad Powell,1 
93328 ,37222 ,Reporter,12 
93339 ,25186 ,Young Jeezy,2 
93344 ,25212 ,Gerald Irvin,6 
93345 ,25212 ,Agent Dexter,9 
93376 ,290789 ,Sara,5 
93389 ,81708 ,Mehmet Bey,0 
93476 ,42717 ,Natasha,7 
93477 ,8413 ,Captain John Kilpack,8 
93602 ,20304 ,Blue,4 
93622 ,57258 ,Trader Joe,10 
93623 ,32684 ,Drunken Seaman (uncredited),5 
93623 ,94641 ,Bernay,6 
93624 ,1908 ,Jessie H. Dunlap,14 
93624 ,54028 ,Policeman,11 
93624 ,57258 ,Morgan,9 
93624 ,151310 ,Capt. J.R. Wolverson,7 
93628 ,74911 ,Sen. Remmy,9 
93646 ,25180 ,Gilbert Blythe,1 
93650 ,68047 ,Juan Marziano,0 
93655 ,42664 ,Draco,5 
93655 ,84511 ,Jonathan Linus,3 
93655 ,210940 ,Harry Jordan,0 
93655 ,238124 ,Buffalo Bill Cody,1 
93664 ,37635 ,Police Sgt. Eddie Vincent,3 
93664 ,43371 ,Babcock,4 
93718 ,25407 ,Maxine Manning,1 
93718 ,30183 ,Jean LaDance,3 
93718 ,68143 ,Tess Trueheart / Blythe Belmonte,1 
93718 ,74911 ,Evelyn Smith,1 
93731 ,25735 ,Nancy Starr,1 
93737 ,28263 ,Akhantar,4 
93746 ,146373 ,Suzanne,5 
93764 ,40854 ,Matt Stevens,1 
93801 ,55435 ,Zess,0 
93805 ,18019 ,Calpurnia,4 
93805 ,44869 ,Emily Sears,1 
93848 ,153397 ,Club Servant,11 
93895 ,42735 ,Mrs. Trefoile,0 
93895 ,77123 ,Catherine the Great,0 
93895 ,170234 ,Carol Morgan,0 
93897 ,29235 ,Kate Carrell,3 
93897 ,84718 ,Rosa Bud,2 
93897 ,104211 ,Helen Pettigrew,1 
93897 ,140470 ,Phyllis Clavering,1 
93897 ,413669 ,Carlotte Eagan,2 
93900 ,19119 ,Philip Nosseross,4 
93900 ,31561 ,Pothinus,4 
93900 ,84718 ,Rev. Mr. Septimus Crisparkle,4 
93900 ,157283 ,Francisco de Bobadilla,2 
93902 ,39943 ,Ann Grant,1 
93902 ,41206 ,Brita,1 
93902 ,52364 ,Senora Isabel Farrago,3 
93902 ,118534 ,Therese De Pierremont,1 
93910 ,25508 ,The Commodore,4 
93910 ,29100 ,Cmdr. Davidson,4 
93910 ,29126 ,Stephen Lane,0 
93910 ,43881 ,Jack Burley,3 
93944 ,27263 ,Ginny Beaufort,1 
93944 ,34651 ,Orrie Masters,2 
93944 ,52364 ,Helen Ferguson,2 
93948 ,59189 ,Mr. Eldridge,3 
93951 ,41166 ,French Farmer,10 
93958 ,25557 ,Gidding,10 
93970 ,76483 ,Phyllis La Font,2 
93973 ,140995 ,Grace Elliott,6 
94032 ,48156 ,Mrs. Ruth Judlow,3 
94036 ,257081 ,Susan Leeds,2 
94070 ,26205 ,Col. Klaus von Stauffenberg,8 
94070 ,57258 ,Red Cloud,6 
94071 ,43497 ,Angela,4 
94074 ,25674 ,Jesse Tucker,1 
94089 ,38237 ,Darius,2 
94097 ,29117 ,Matilda Frazier,0 
94098 ,13973 ,Cherry Daiquiri / Beth,6 
94098 ,172828 ,Sarah,1 
94098 ,260001 ,Paige,1 
94098 ,305342 ,Nicky,2 
94103 ,21372 ,Romeo,0 
94103 ,268321 ,Al,6 
94127 ,22048 ,Steve Elias,2 
94127 ,208182 ,Dr. Frank Meyers,4 
94128 ,22048 ,Dalton Ford,3 
94129 ,22048 ,Katherine Wall,4 
94137 ,19166 ,Jay,5 
94137 ,79190 ,Cid,3 
94146 ,18759 ,Skylar,3 
94148 ,79896 ,Mourner,7 
94156 ,20806 ,Mary Price Hilton,0 
94156 ,28498 ,Maisie Psaltery,11 
94156 ,31283 ,Madame,6 
94157 ,37340 ,Michele Rozier,2 
94158 ,151509 ,Narrator / Sylvester / Pimp Lucius / Dr William T. Perry / Reverend Mosley James Evans / Beeno / Interviewer,0 
94167 ,25735 ,Dorothy,2 
94182 ,9262 ,Inspector Laborde,10 
94182 ,56718 ,Lawrence Shannon,4 
94182 ,328595 ,Promoter,10 
94182 ,333381 ,Older Man,17 
94185 ,157386 ,Aimee Finecky,1 
94185 ,302401 ,Lindsay Mills,1 
94198 ,43388 ,Van Brun,3 
94198 ,87939 ,"""""""Rodriquez""",0 
94202 ,35849 ,Eddie Carstairs,3 
94202 ,36949 ,Lloyd Morgan,7 
94202 ,62694 ,Doctor Terry,4 
94289 ,6970 ,Ginger,8 
94293 ,14554 ,Sam,9 
94293 ,16090 ,Heath,11 
94293 ,22584 ,"""""""Johnson""",0 
94293 ,114975 ,Clint Wallace,13 
94293 ,252894 ,Mr. Ward,2 
94294 ,45322 ,Barry Lanfield,0 
94294 ,126706 ,George Robinson,4 
94304 ,29427 ,Ben Sandborn,10 
94304 ,171776 ,Mr. Prather,9 
94306 ,106573 ,Irene Hoffa,2 
94308 ,31031 ,Amina Harjan,1 
94314 ,11706 ,Lisa Bolkonskaya,13 
94315 ,35580 ,Lt. (j.g.) Olds,8 
94315 ,61049 ,Lt. Kirk,6 
94338 ,25915 ,Jenny Marsh,1 
94339 ,25915 ,Harry Wesson,2 
94343 ,58920 ,Hazel Moon,2 
94343 ,59838 ,Ivy London,2 
94343 ,175171 ,Ginger Gray,1 
94399 ,74911 ,Gretchen,4 
94399 ,332079 ,Mrs. Joan Winthrop,7 
94420 ,69065 ,Fé Moreau,1 
94427 ,75656 ,Atlas Groupie,14 
94427 ,218043 ,Kimmy,10 
94432 ,13172 ,Octavio,6 
94432 ,43923 ,Johnny,12 
94432 ,62046 ,Mr. Clean,10 
94432 ,266294 ,Actor,14 
94433 ,28658 ,Martin Cortland,2 
94433 ,111570 ,Parker,7 
94476 ,14976 ,Sidney,9 
94478 ,289728 ,Mother - Toy Store,27 
94479 ,160220 ,Herself,2 
94498 ,25199 ,Randa,5 
94508 ,66113 ,Manni,7 
94511 ,140897 ,Dix Mayal,6 
94516 ,21636 ,Mrs. Pine,10 
94550 ,22377 ,Sgt. Petersen,4 
94570 ,275287 ,Bulk (voice),5 
94713 ,11834 ,Mr. Fishfinger,4 
94713 ,69526 ,Herr Weiss,5 
94713 ,96793 ,Omar,4 
94752 ,9452 ,Leroy,22 
94764 ,54287 ,Frank Morrison,4 
94765 ,46434 ,Vicki Carey,2 
94765 ,98116 ,Sylvia Quentin,1 
94768 ,26158 ,Dr. Craig Mosby,1 
94769 ,21431 ,Chris Williams,5 
94774 ,26170 ,Linny Raven,3 
94776 ,11209 ,Flaca,5 
94776 ,32634 ,Elena de la Madriaga,3 
94777 ,30137 ,Dr. Willet / Priam Willet,3 
94777 ,79827 ,Tom McDaniel,1 
94782 ,26175 ,Robin of Locksley,12 
94785 ,26178 ,Sarah Cameron,1 
94786 ,26178 ,Dicko Baker,4 
94786 ,42307 ,Psycho,4 
94791 ,329289 ,Charlie MacNeel,2 
94797 ,113091 ,Cali,2 
94798 ,118957 ,Kyle,6 
94799 ,26181 ,Pandora,2 
94799 ,131585 ,Magda Franti,3 
94800 ,26181 ,Robot Number Seven,6 
94803 ,26182 ,Tommy Rogers,3 
94803 ,43343 ,Barry Gordon,2 
94809 ,20323 ,Truckie,4 
94834 ,376290 ,Ross,17 
94836 ,37222 ,B.O.A.C. Officer,16 
94850 ,26201 ,Doña Maria Alvarez de Cordoba,1 
94850 ,34944 ,Tamara Zaleshoff,1 
94853 ,384205 ,Mister Grimm,2 
94854 ,227735 ,Phillip J Hordern,14 
94864 ,324670 ,Capt. Sessions,2 
94889 ,27441 ,Mickey Stegler,1 
94904 ,26223 ,Hotel Manager,4 
94927 ,15711 ,Lisa Steiner,9 
94928 ,106821 ,Alice Faye,7 
94929 ,25407 ,Pop,3 
94929 ,45219 ,W. Harmie,4 
94936 ,40214 ,Tarzan,0 
94936 ,149957 ,Jungle Jim,0 
94978 ,29854 ,Nicole Blackstone,3 
94978 ,278111 ,Angela Porter,8 
95002 ,19029 ,Sigmund Freud,3 
95010 ,238985 ,Mudjekeewis,7 
95012 ,261249 ,Benito,9 
95013 ,11839 ,Black Fox,11 
95014 ,88209 ,Kim Lee,7 
95024 ,30690 ,Fred P. Chaney,0 
95027 ,10568 ,General Faversham,4 
95038 ,413452 ,Clean Cut Girl,7 
95039 ,46806 ,Eloise,3 
95039 ,59191 ,Eloise,1 
95039 ,187541 ,Allison,7 
95061 ,12447 ,Bluto,11 
95076 ,157117 ,Himself,9 
95076 ,319075 ,Himself,4 
95082 ,28023 ,Crazy Mike Carne,3 
95082 ,30137 ,Edgar Weeden / Ezra Weeden,4 
95082 ,110674 ,Zimmerman,5 
95099 ,691 ,Hotel Recepcionist,16 
95102 ,68179 ,Gabby Babblebrook,5 
95125 ,58733 ,Smith,5 
95136 ,26736 ,Justin Russo,2 
95136 ,256962 ,London Busbee,4 
95136 ,413452 ,Clean Cut Man,6 
95137 ,24123 ,Valet,16 
95223 ,26357 ,Mr. Allison,6 
95224 ,26357 ,Jean Francis Soumarin,7 
95232 ,296121 ,Denice Duff,3 
95233 ,82390 ,Death Row Guard,11 
95236 ,30996 ,Julie Parker,0 
95259 ,332721 ,Agent Cunningham,20 
95263 ,11113 ,Mrs. Eynsford- Hill,8 
95263 ,44001 ,Marian Tygarth,4 
95263 ,53879 ,Adeline Palmer-Jones,3 
95271 ,25738 ,Mrs. Dobbs,3 
95271 ,28392 ,Aunt Jessie,7 
95271 ,43504 ,Mrs. Alleta Sullivan,2 
95271 ,99351 ,Mama Leckie,5 
95271 ,229757 ,Sairy MacBean,4 
95271 ,256118 ,Judge Florence Prentiss,8 
95272 ,25738 ,Tommy Dobbs (as Bobby Hyatt),4 
95274 ,28668 ,Telephone Repairman (uncredited),7 
95276 ,28658 ,Kewpie Blain,6 
95276 ,37294 ,Mick Marion,7 
95276 ,43378 ,Bourke Prine,7 
95276 ,45215 ,Bud Dorson,9 
95276 ,277809 ,Pvt. Archibald Allen,4 
95295 ,176867 ,Joyce MacMillan,1 
95296 ,179103 ,Cadet Maj. Rollins,0 
95298 ,179103 ,Dutch (as Bernard Punsley),5 
95311 ,26380 ,Officer Magruder,10 
95313 ,40767 ,Bill Harkness,1 
95314 ,28423 ,Kitty Carroll,0 
95314 ,80771 ,Joan Butterfield,1 
95314 ,127812 ,Lorraine de Grissac,1 
95314 ,183171 ,Ann Beale,0 
95314 ,197737 ,Maggie Adams,1 
95315 ,51802 ,Candy,4 
95356 ,23367 ,Bug,6 
95357 ,23367 ,Omar,7 
95358 ,23367 ,Irene Lerman (Cello),8 
95358 ,241071 ,Jodi,6 
95410 ,126277 ,Mr. Realgirl,12 
95428 ,25111 ,Misty,5 
95468 ,19553 ,Rena Jahnusia,6 
95468 ,88641 ,Sunshine,2 
95469 ,22023 ,Savannah,5 
95475 ,53655 ,Kirby Ferguson,5 
95476 ,94092 ,Susan Slade,1 
95479 ,29492 ,Jennifer Williams,0 
95488 ,280134 ,Choo-Choo Burns,4 
95517 ,13401 ,Sofia,5 
95517 ,24676 ,Alma Ansen,2 
95517 ,296626 ,Prof. Elena Carranza,5 
95518 ,13401 ,Ajay,7 
95519 ,13401 ,Larry,8 
95521 ,13401 ,Lauren,10 
95522 ,13401 ,Naniji,12 
95536 ,119324 ,George Marlowe,2 
95563 ,26502 ,John Greer,3 
95564 ,26502 ,Payte Bodeen,4 
95564 ,69605 ,Roy Carter,9 
95597 ,26514 ,Father,2 
95598 ,26514 ,Sheriff,3 
95598 ,47942 ,Kelly,15 
95598 ,54109 ,Long John,1 
95598 ,259557 ,Pa Beecher,7 
95604 ,26518 ,Mark,0 
95604 ,51490 ,Nathan Parks,7 
95622 ,64143 ,Penny Craig,0 
95624 ,26531 ,Sara Crewe,0 
95624 ,32484 ,Dimples Appleby,0 
95624 ,38716 ,Rebecca Winstead,0 
95624 ,38769 ,Betsy Brown Shea,0 
95624 ,43157 ,Penny Hale,0 
95624 ,46159 ,Shirley Dugan,0 
95624 ,77012 ,Ellen Baker,1 
95624 ,77775 ,Kit Ballantine,0 
95624 ,229610 ,Dinah Sheldon,0 
95624 ,259292 ,Barbara Olmstead,1 
95627 ,26531 ,Lavinia,8 
95631 ,27118 ,Mrs. Barryman,11 
95631 ,45322 ,"""""""Hannah""",0 
95634 ,11834 ,The Other Squire,5 
95638 ,64690 ,Bearded Redneck,17 
95664 ,15019 ,Delivery Boy,15 
95668 ,32850 ,Fred Finney,7 
95668 ,34651 ,Dr. C.O. MacQuillan,11 
95670 ,54503 ,Ah Pao (Lee I. Min),0 
95672 ,54503 ,Chi Siu Tien/Chess player,1 
95673 ,54503 ,Ghost Face Killer,2 
95681 ,18690 ,Curly,5 
95681 ,26573 ,Igor,4 
95705 ,26587 ,Cheryl Fromm,2 
95706 ,26587 ,Abby,3 
95707 ,26587 ,Tabitha Swan,5 
95708 ,22447 ,Undertaker 1,12 
95708 ,26587 ,Axe Man,6 
95710 ,26587 ,Bruno,7 
95711 ,26587 ,Alex Hustler,8 
95712 ,26587 ,Clara Thornhill,10 
95716 ,252164 ,Karsen,5 
95725 ,47920 ,Tony,6 
95725 ,82106 ,Italian Diner Owner,8 
95729 ,14604 ,Moose Matson (as William Davidson),9 
95729 ,84719 ,District Attorney Ralph B. Stanley (as William Davidson),5 
95729 ,151911 ,Commandant,8 
95732 ,41020 ,Bruce Conrad,0 
95732 ,43491 ,George Gershwin,0 
95732 ,262871 ,Father Michael,3 
95733 ,62720 ,"""""""Becket""",0 
95734 ,34233 ,Don Rodrigo,8 
95734 ,277809 ,Sgt. James Francis Marlowe,2 
95757 ,22440 ,Sir Basil Humphrey,4 
95757 ,47920 ,Doctor Ramsay,7 
95771 ,43597 ,Duke,3 
95796 ,11428 ,Andy Simpson,7 
95875 ,369883 ,Principal Dwight (as Andy Daly),4 
95896 ,38448 ,Maura,2 
95949 ,26657 ,Windy Mather,10 
95956 ,85883 ,Frank,1 
95965 ,22584 ,Mme. Hellene de Bursac,3 
95975 ,26670 ,Tim Allgood,5 
95977 ,27804 ,Bluebird Waitress,8 
95988 ,17911 ,Vince,4 
96018 ,79316 ,Mason,3 
96028 ,41505 ,Warden Collins,14 
96032 ,191619 ,Matt,2 
96043 ,26689 ,Karen,1 
96055 ,29146 ,Dr. Richard Nemur,3 
96066 ,131631 ,Gale Hawthorne,2 
96066 ,333386 ,David Kingston,1 
96082 ,105583 ,Herself,16 
96141 ,43806 ,Elizabeth Edwards,8 
96141 ,47155 ,Miss Harper,3 
96142 ,17761 ,"""""""Lenny Wilby""",0 
96142 ,30183 ,Jerry Miles,0 
96161 ,252894 ,Linda Ward,1 
96177 ,16241 ,Nancy,15 
96177 ,26774 ,Angel Blake,1 
96177 ,28715 ,Elizabeth Peters,4 
96187 ,26774 ,Ralph Gower,2 
96188 ,26774 ,Margaret,4 
96189 ,26774 ,Reverend Fallowfield,5 
96228 ,47354 ,Pete Timmons,1 
96243 ,26776 ,Clay Halliday,4 
96243 ,49503 ,Claude Brackett,3 
96243 ,118446 ,Sgt. Tucker,3 
96244 ,26776 ,Jivaro Burris,6 
96250 ,118716 ,Dr. David Fielding,0 
96283 ,34667 ,Laura Fraser,3 
96284 ,61430 ,Max Fabian,2 
96284 ,64605 ,Raymond Le May,4 
96284 ,224600 ,Prof. Parker,8 
96287 ,89984 ,Ruth Chester,5 
96300 ,26849 ,Alice Hill,1 
96300 ,27978 ,Christine Norman,4 
96300 ,37484 ,Mrs. Caprillo aka Jane Breeger aka Janie Joy,2 
96300 ,106016 ,Corinne Lucas,4 
96302 ,27978 ,J.T. Arnold,7 
96302 ,35009 ,Frank Hauser,8 
96302 ,45215 ,Tulle McKenzie (as Paul Burns),12 
96302 ,45219 ,Uncle Pete Tucker,11 
96308 ,130134 ,Bill Wellman Sr.,6 
96339 ,45598 ,Betty,3 
96381 ,26826 ,Petr,0 
96382 ,26826 ,Jana,1 
96384 ,26826 ,Father,3 
96386 ,26826 ,Teta,5 
96458 ,48412 ,Lt. Peg Whitcomb,3 
96471 ,40797 ,Jules LaRocque,4 
96487 ,137357 ,Wild Johnnie Brodrick,3 
96498 ,26829 ,Madge,4 
96519 ,77720 ,Larichev,0 
96529 ,26882 ,Ben,0 
