,iso_3166_1,name,movieId
1,IN,India,16383.0
1,CA,Canada,372985.0
1,IN,India,15979.0
1,CZ,Czech Republic,36919.0
1,LU,Luxembourg,371462.0
1,US,United States of America,75282.0
1,AT,Austria,6417.0
1,US,United States of America,69016.0
1,IL,Israel,61699.0
1,FR,France,40522.0
1,CA,Canada,349135.0
1,US,United States of America,67988.0
1,US,United States of America,227871.0
1,US,United States of America,28188.0
1,DK,Denmark,61025.0
1,US,United States of America,342672.0
1,CA,Canada,187579.0
1,NL,Netherlands,112346.0
1,FR,France,52073.0
1,RU,Russia,189420.0
1,GB,United Kingdom,332721.0
1,FR,France,354388.0
1,CA,Canada,112947.0
1,PH,Philippines,88377.0
1,IN,India,215726.0
1,GB,United Kingdom,141679.0
1,US,United States of America,287322.0
1,NL,Netherlands,96552.0
1,FR,France,347184.0
1,FR,France,105572.0
1,FR,France,64190.0
1,US,United States of America,41039.0
1,DK,Denmark,326305.0
1,US,United States of America,369366.0
1,GB,United Kingdom,3048.0
1,SE,Sweden,45064.0
1,US,United States of America,382517.0
1,US,United States of America,380694.0
1,US,United States of America,238529.0
1,US,United States of America,16123.0
1,US,United States of America,197788.0
1,GB,United Kingdom,14814.0
1,US,United States of America,37311.0
1,US,United States of America,193177.0
1,US,United States of America,321377.0
1,GR,Greece,173421.0
1,GR,Greece,48122.0
1,US,United States of America,43077.0
1,IN,India,185640.0
1,IN,India,186747.0
1,US,United States of America,46780.0
1,DE,Germany,65188.0
1,US,United States of America,334495.0
1,RO,Romania,180970.0
1,US,United States of America,30810.0
1,GB,United Kingdom,18879.0
1,GB,United Kingdom,53524.0
1,US,United States of America,38553.0
1,NL,Netherlands,15201.0
1,AU,Australia,71587.0
1,US,United States of America,86177.0
1,US,United States of America,88580.0
1,JP,Japan,285935.0
1,IN,India,264206.0
1,IN,India,298923.0
1,US,United States of America,222890.0
1,US,United States of America,14962.0
1,US,United States of America,9608.0
1,CA,Canada,33371.0
1,RU,Russia,152948.0
1,US,United States of America,168712.0
1,US,United States of America,97138.0
1,DE,Germany,71097.0
1,NL,Netherlands,4134.0
1,US,United States of America,53463.0
1,EE,Estonia,135204.0
1,US,United States of America,49877.0
1,US,United States of America,46333.0
1,FR,France,27730.0
1,IS,Iceland,18265.0
1,NL,Netherlands,111114.0
1,TW,Taiwan,338309.0
1,US,United States of America,88051.0
1,GB,United Kingdom,85107.0
1,US,United States of America,254661.0
1,US,United States of America,106134.0
1,HU,Hungary,111650.0
1,ES,Spain,274110.0
1,GB,United Kingdom,43833.0
1,US,United States of America,193460.0
1,US,United States of America,186775.0
1,DE,Germany,5256.0
1,CA,Canada,64869.0
1,US,United States of America,38659.0
1,US,United States of America,42789.0
1,IT,Italy,96935.0
1,US,United States of America,49092.0
1,JP,Japan,124762.0
1,RU,Russia,239536.0
1,IT,Italy,237957.0
1,LV,Latvia,96026.0
1,JP,Japan,116318.0
1,NL,Netherlands,76784.0
1,CA,Canada,263627.0
1,HU,Hungary,40993.0
1,DE,Germany,278262.0
1,HU,Hungary,247436.0
1,AT,Austria,172673.0
1,US,United States of America,322266.0
1,US,United States of America,363844.0
1,CA,Canada,302528.0
1,CN,China,137200.0
1,GB,United Kingdom,130993.0
1,US,United States of America,36511.0
1,CN,China,381890.0
1,GB,United Kingdom,371758.0
1,GB,United Kingdom,302036.0
1,US,United States of America,258210.0
1,PA,Panama,347835.0
1,IT,Italy,55580.0
1,IT,Italy,257302.0
1,AU,Australia,21990.0
1,US,United States of America,329010.0
1,US,United States of America,27836.0
1,US,United States of America,96161.0
1,GB,United Kingdom,26329.0
1,US,United States of America,77829.0
1,GB,United Kingdom,39305.0
1,AU,Australia,364540.0
1,DK,Denmark,301365.0
1,US,United States of America,334026.0
1,US,United States of America,309024.0
1,LU,Luxembourg,277713.0
1,US,United States of America,287940.0
1,US,United States of America,385317.0
1,US,United States of America,19754.0
1,US,United States of America,35106.0
1,IE,Ireland,323315.0
1,JP,Japan,128722.0
1,US,United States of America,144436.0
1,US,United States of America,94702.0
1,US,United States of America,85220.0
1,GB,United Kingdom,277796.0
1,US,United States of America,301348.0
1,NZ,New Zealand,371647.0
1,IT,Italy,268271.0
1,US,United States of America,103850.0
1,GB,United Kingdom,333352.0
1,US,United States of America,367524.0
1,US,United States of America,359025.0
1,FR,France,347752.0
1,US,United States of America,323665.0
1,US,United States of America,382581.0
1,US,United States of America,332706.0
1,US,United States of America,150201.0
1,CA,Canada,347764.0
1,US,United States of America,291871.0
1,US,United States of America,383140.0
1,GB,United Kingdom,23704.0
1,US,United States of America,79550.0
1,US,United States of America,97400.0
1,US,United States of America,320588.0
1,US,United States of America,348346.0
1,US,United States of America,78088.0
1,GB,United Kingdom,216016.0
1,LR,Liberia,365447.0
1,US,United States of America,174187.0
1,US,United States of America,101858.0
1,US,United States of America,186268.0
1,US,United States of America,37754.0
1,US,United States of America,262536.0
1,US,United States of America,73983.0
1,PH,Philippines,34462.0
1,US,United States of America,177622.0
1,US,United States of America,2989.0
1,FR,France,206289.0
1,US,United States of America,333385.0
1,CA,Canada,212270.0
1,US,United States of America,3938.0
1,US,United States of America,93212.0
1,US,United States of America,41568.0
1,US,United States of America,136585.0
1,US,United States of America,207680.0
1,DE,Germany,346494.0
1,GB,United Kingdom,337085.0
1,AU,Australia,332704.0
1,US,United States of America,336850.0
1,GB,United Kingdom,65874.0
1,AT,Austria,80881.0
1,US,United States of America,42606.0
1,FI,Finland,388237.0
1,US,United States of America,320048.0
1,US,United States of America,113752.0
1,AU,Australia,301224.0
1,US,United States of America,41988.0
1,US,United States of America,347689.0
1,US,United States of America,339984.0
1,US,United States of America,379925.0
1,CA,Canada,347881.0
1,AU,Australia,292010.0
1,US,United States of America,54008.0
1,DE,Germany,209266.0
1,CO,Colombia,326649.0
1,US,United States of America,291189.0
1,GB,United Kingdom,375012.0
1,US,United States of America,98487.0
1,GB,United Kingdom,43093.0
1,US,United States of America,376311.0
1,GB,United Kingdom,315664.0
1,GR,Greece,24258.0
1,GR,Greece,163018.0
1,US,United States of America,38404.0
1,GB,United Kingdom,71921.0
1,GB,United Kingdom,143839.0
1,CA,Canada,365805.0
1,GB,United Kingdom,110468.0
1,US,United States of America,63317.0
1,CA,Canada,224951.0
1,CA,Canada,300403.0
1,US,United States of America,228109.0
1,CA,Canada,302688.0
1,CA,Canada,327528.0
1,US,United States of America,208091.0
1,US,United States of America,384205.0
1,GB,United Kingdom,46776.0
1,US,United States of America,378137.0
1,US,United States of America,387054.0
1,GB,United Kingdom,124993.0
1,US,United States of America,42291.0
1,US,United States of America,297806.0
1,US,United States of America,186759.0
1,GB,United Kingdom,153397.0
1,US,United States of America,40208.0
1,US,United States of America,342521.0
1,US,United States of America,132540.0
1,US,United States of America,336011.0
1,US,United States of America,290825.0
1,GB,United Kingdom,333663.0
1,CA,Canada,154786.0
1,CA,Canada,82151.0
1,US,United States of America,97399.0
1,GB,United Kingdom,123680.0
1,US,United States of America,34158.0
1,GB,United Kingdom,214170.0
1,US,United States of America,122544.0
1,GB,United Kingdom,296360.0
1,US,United States of America,259014.0
1,US,United States of America,347848.0
1,US,United States of America,60410.0
1,US,United States of America,33419.0
1,US,United States of America,36818.0
1,US,United States of America,134238.0
1,US,United States of America,207178.0
1,US,United States of America,85231.0
1,US,United States of America,75510.0
1,US,United States of America,122325.0
1,US,United States of America,249969.0
1,US,United States of America,372691.0
1,US,United States of America,178447.0
1,SE,Sweden,86497.0
1,US,United States of America,90110.0
1,US,United States of America,261899.0
1,NO,Norway,261112.0
1,US,United States of America,295627.0
1,US,United States of America,202831.0
1,US,United States of America,50942.0
1,US,United States of America,271664.0
1,US,United States of America,379291.0
1,GB,United Kingdom,338913.0
1,US,United States of America,387893.0
1,US,United States of America,45103.0
1,RU,Russia,27923.0
1,US,United States of America,334629.0
1,US,United States of America,239804.0
1,US,United States of America,182950.0
1,US,United States of America,356325.0
1,US,United States of America,357096.0
1,US,United States of America,116500.0
1,US,United States of America,121848.0
1,US,United States of America,81670.0
1,HK,Hong Kong,187422.0
1,US,United States of America,193459.0
1,DE,Germany,373349.0
1,IQ,Iraq,344170.0
1,US,United States of America,110299.0
1,US,United States of America,59895.0
1,CA,Canada,36799.0
1,US,United States of America,175226.0
1,US,United States of America,224162.0
1,US,United States of America,54241.0
1,US,United States of America,85232.0
1,US,United States of America,95037.0
1,US,United States of America,118517.0
1,US,United States of America,33486.0
1,US,United States of America,33484.0
1,US,United States of America,36704.0
1,US,United States of America,33482.0
1,US,United States of America,36706.0
1,US,United States of America,179103.0
1,US,United States of America,380808.0
1,US,United States of America,295699.0
1,US,United States of America,19083.0
1,US,United States of America,72912.0
1,US,United States of America,205055.0
1,IE,Ireland,369557.0
1,US,United States of America,336775.0
1,US,United States of America,362541.0
1,IL,Israel,123337.0
1,BR,Brazil,58517.0
1,US,United States of America,25451.0
1,US,United States of America,185289.0
1,US,United States of America,184328.0
1,US,United States of America,185273.0
1,US,United States of America,187516.0
1,US,United States of America,156603.0
1,US,United States of America,180819.0
1,US,United States of America,252916.0
1,US,United States of America,115706.0
1,US,United States of America,192371.0
1,US,United States of America,116160.0
1,US,United States of America,107966.0
1,US,United States of America,174195.0
1,US,United States of America,116190.0
1,US,United States of America,70313.0
1,US,United States of America,144852.0
1,US,United States of America,193435.0
1,US,United States of America,178569.0
1,US,United States of America,177234.0
1,US,United States of America,230182.0
1,DE,Germany,358893.0
1,GB,United Kingdom,347850.0
1,CA,Canada,351065.0
1,NL,Netherlands,331985.0
1,GB,United Kingdom,298165.0
1,CA,Canada,25803.0
1,AT,Austria,365909.0
1,IE,Ireland,369373.0
1,IT,Italy,300455.0
1,GB,United Kingdom,365566.0
1,US,United States of America,352166.0
1,US,United States of America,144686.0
1,US,United States of America,53202.0
1,CA,Canada,142914.0
1,FR,France,370755.0
1,US,United States of America,290595.0
1,US,United States of America,325133.0
1,CA,Canada,224944.0
1,US,United States of America,158928.0
1,US,United States of America,86239.0
1,US,United States of America,26829.0
1,US,United States of America,388910.0
1,US,United States of America,29487.0
1,US,United States of America,29490.0
1,US,United States of America,29829.0
1,US,United States of America,46196.0
1,GB,United Kingdom,29390.0
1,US,United States of America,29398.0
1,US,United States of America,118534.0
1,AT,Austria,369168.0
1,US,United States of America,327674.0
1,CA,Canada,356300.0
1,JP,Japan,101733.0
1,GR,Greece,40043.0
1,US,United States of America,57173.0
1,AU,Australia,102909.0
1,US,United States of America,332748.0
1,GB,United Kingdom,301608.0
1,US,United States of America,81030.0
1,GB,United Kingdom,297393.0
1,US,United States of America,376570.0
1,US,United States of America,121983.0
1,CA,Canada,285869.0
1,US,United States of America,32202.0
1,US,United States of America,61908.0
1,US,United States of America,42362.0
1,CA,Canada,343112.0
1,US,United States of America,318553.0
1,US,United States of America,15803.0
1,CA,Canada,113217.0
1,US,United States of America,57656.0
1,GB,United Kingdom,18597.0
1,GB,United Kingdom,19499.0
1,GB,United Kingdom,24784.0
1,GB,United Kingdom,79483.0
1,GB,United Kingdom,204344.0
1,GB,United Kingdom,26768.0
1,NZ,New Zealand,354924.0
1,GB,United Kingdom,301056.0
1,US,United States of America,99374.0
1,PL,Poland,56078.0
1,US,United States of America,51505.0
1,US,United States of America,244852.0
1,HK,Hong Kong,67021.0
1,US,United States of America,217324.0
1,US,United States of America,377170.0
1,US,United States of America,130098.0
1,US,United States of America,85613.0
1,NP,Nepal,341366.0
1,US,United States of America,352372.0
1,US,United States of America,339994.0
1,US,United States of America,170194.0
1,US,United States of America,153161.0
1,US,United States of America,153165.0
1,US,United States of America,85540.0
1,US,United States of America,153169.0
1,US,United States of America,336121.0
1,CZ,Czech Republic,80094.0
1,US,United States of America,342165.0
1,US,United States of America,392418.0
1,US,United States of America,355230.0
1,RU,Russia,3102.0
1,RU,Russia,62729.0
1,US,United States of America,191068.0
1,US,United States of America,125673.0
1,US,United States of America,261684.0
1,US,United States of America,126418.0
1,US,United States of America,230284.0
1,US,United States of America,184824.0
1,US,United States of America,182899.0
1,US,United States of America,183827.0
1,US,United States of America,335498.0
1,US,United States of America,112558.0
1,US,United States of America,54440.0
1,US,United States of America,340187.0
1,US,United States of America,298032.0
1,HU,Hungary,96767.0
1,AU,Australia,347097.0
1,US,United States of America,62132.0
1,AU,Australia,39899.0
1,US,United States of America,3941.0
1,GB,United Kingdom,353326.0
1,US,United States of America,24450.0
1,GB,United Kingdom,366901.0
1,US,United States of America,161143.0
1,US,United States of America,85693.0
1,US,United States of America,118251.0
1,US,United States of America,385750.0
1,US,United States of America,305342.0
1,US,United States of America,19459.0
1,US,United States of America,345874.0
1,US,United States of America,56429.0
1,US,United States of America,45232.0
1,US,United States of America,7237.0
1,US,United States of America,62880.0
1,IE,Ireland,332283.0
1,US,United States of America,58792.0
1,CA,Canada,102444.0
1,US,United States of America,114394.0
1,US,United States of America,303858.0
1,US,United States of America,106729.0
1,ES,Spain,28452.0
1,CN,China,322240.0
1,US,United States of America,84907.0
1,ES,Spain,38995.0
1,US,United States of America,206630.0
1,US,United States of America,202637.0
1,US,United States of America,39704.0
1,TR,Turkey,50025.0
1,US,United States of America,356298.0
1,US,United States of America,326423.0
1,US,United States of America,330483.0
1,FR,France,205588.0
1,US,United States of America,44698.0
1,US,United States of America,99846.0
1,US,United States of America,31124.0
1,US,United States of America,28757.0
1,US,United States of America,127380.0
1,US,United States of America,35759.0
1,QA,Qatar,142611.0
1,US,United States of America,323676.0
1,LU,Luxembourg,333669.0
1,US,United States of America,325186.0
1,US,United States of America,316152.0
1,FI,Finland,153518.0
1,PL,Poland,358644.0
1,IE,Ireland,344593.0
1,CA,Canada,15088.0
1,GB,United Kingdom,21343.0
1,NZ,New Zealand,373072.0
1,US,United States of America,76102.0
1,US,United States of America,364088.0
1,US,United States of America,86517.0
1,CA,Canada,40080.0
1,CA,Canada,76164.0
1,IT,Italy,4457.0
1,US,United States of America,390777.0
1,US,United States of America,332411.0
1,US,United States of America,22892.0
1,US,United States of America,52279.0
1,US,United States of America,17174.0
1,US,United States of America,127776.0
1,GB,United Kingdom,320586.0
1,CA,Canada,384737.0
1,US,United States of America,94170.0
1,FR,France,156326.0
1,US,United States of America,53050.0
1,US,United States of America,131673.0
1,GB,United Kingdom,234868.0
1,US,United States of America,41368.0
1,CH,Switzerland,76081.0
1,GB,United Kingdom,25603.0
1,GB,United Kingdom,79137.0
1,GB,United Kingdom,23270.0
1,US,United States of America,347938.0
1,US,United States of America,69150.0
1,US,United States of America,83295.0
1,IN,India,188540.0
1,IN,India,69428.0
1,IN,India,69417.0
1,IN,India,69399.0
1,IN,India,69404.0
1,IN,India,69422.0
1,IN,India,69423.0
1,US,United States of America,174925.0
1,US,United States of America,117024.0
1,US,United States of America,266540.0
1,MA,Morocco,266102.0
1,IL,Israel,13521.0
1,IL,Israel,13520.0
1,CA,Canada,244449.0
1,US,United States of America,353069.0
1,US,United States of America,109453.0
1,US,United States of America,311667.0
1,GB,United Kingdom,50451.0
1,US,United States of America,124108.0
1,US,United States of America,17137.0
1,JP,Japan,34194.0
1,US,United States of America,343972.0
1,DE,Germany,302401.0
1,US,United States of America,72823.0
1,US,United States of America,92728.0
1,JP,Japan,42073.0
1,JP,Japan,31034.0
1,JP,Japan,14829.0
1,JP,Japan,277098.0
1,JP,Japan,86791.0
1,GB,United Kingdom,355008.0
1,JP,Japan,44885.0
1,DE,Germany,394661.0
1,US,United States of America,358895.0
1,US,United States of America,387889.0
1,US,United States of America,392891.0
1,CA,Canada,234004.0
1,US,United States of America,282266.0
1,US,United States of America,25019.0
1,US,United States of America,323262.0
1,US,United States of America,328844.0
1,GB,United Kingdom,31472.0
1,US,United States of America,73896.0
1,US,United States of America,33224.0
1,US,United States of America,257440.0
1,US,United States of America,347945.0
1,US,United States of America,300762.0
1,US,United States of America,59126.0
1,FR,France,120268.0
1,US,United States of America,144008.0
1,GB,United Kingdom,386891.0
1,DE,Germany,257291.0
1,GB,United Kingdom,85516.0
1,FR,France,35114.0
1,US,United States of America,120872.0
1,US,United States of America,324271.0
1,GB,United Kingdom,331501.0
1,AU,Australia,245019.0
1,US,United States of America,71772.0
1,US,United States of America,250434.0
1,GB,United Kingdom,54316.0
1,GB,United Kingdom,315723.0
1,GB,United Kingdom,189498.0
1,US,United States of America,91556.0
1,GB,United Kingdom,348673.0
1,US,United States of America,345664.0
1,GB,United Kingdom,5066.0
1,IT,Italy,83788.0
1,GB,United Kingdom,290250.0
1,US,United States of America,204994.0
1,US,United States of America,349790.0
1,US,United States of America,239895.0
1,US,United States of America,366005.0
1,FI,Finland,88722.0
1,US,United States of America,383121.0
1,PT,Portugal,202214.0
1,MX,Mexico,270010.0
1,DE,Germany,46740.0
1,CA,Canada,168421.0
1,IN,India,330629.0
1,US,United States of America,14244.0
1,US,United States of America,161463.0
1,US,United States of America,108176.0
1,US,United States of America,58494.0
1,US,United States of America,56100.0
1,US,United States of America,97481.0
1,GB,United Kingdom,42548.0
1,KR,South Korea,75100.0
1,US,United States of America,355177.0
1,GB,United Kingdom,343981.0
1,US,United States of America,99592.0
1,MX,Mexico,11767.0
1,US,United States of America,119433.0
1,US,United States of America,219247.0
1,US,United States of America,41808.0
1,NZ,New Zealand,303360.0
1,US,United States of America,126265.0
1,US,United States of America,291264.0
1,US,United States of America,248001.0
1,GB,United Kingdom,119255.0
1,GB,United Kingdom,178146.0
1,US,United States of America,361205.0
1,NL,Netherlands,79040.0
1,CA,Canada,201006.0
1,CA,Canada,278774.0
1,US,United States of America,257245.0
1,US,United States of America,77876.0
1,CA,Canada,44606.0
1,US,United States of America,115054.0
1,US,United States of America,258509.0
1,US,United States of America,120259.0
1,US,United States of America,387957.0
1,PH,Philippines,90121.0
1,US,United States of America,118889.0
1,US,United States of America,126550.0
1,US,United States of America,7871.0
1,US,United States of America,362268.0
1,US,United States of America,174759.0
1,US,United States of America,41553.0
1,US,United States of America,39943.0
1,US,United States of America,164479.0
1,US,United States of America,379500.0
1,US,United States of America,332567.0
1,US,United States of America,300665.0
1,US,United States of America,369058.0
1,GB,United Kingdom,129269.0
1,CA,Canada,389323.0
1,US,United States of America,32887.0
1,PH,Philippines,40471.0
1,GB,United Kingdom,74753.0
1,GB,United Kingdom,93006.0
1,US,United States of America,85327.0
1,FR,France,55134.0
1,US,United States of America,299582.0
1,US,United States of America,61533.0
1,BA,Bosnia and Herzegovina,102337.0
1,US,United States of America,122800.0
1,SG,Singapore,391626.0
1,US,United States of America,216138.0
1,US,United States of America,16280.0
1,DE,Germany,15068.0
1,US,United States of America,354776.0
1,CA,Canada,280874.0
1,US,United States of America,78375.0
1,US,United States of America,264555.0
1,CA,Canada,84741.0
1,US,United States of America,299730.0
1,AU,Australia,89868.0
1,US,United States of America,252990.0
1,US,United States of America,319396.0
1,US,United States of America,297961.0
1,US,United States of America,94587.0
1,US,United States of America,80582.0
1,US,United States of America,52406.0
1,US,United States of America,88865.0
1,US,United States of America,49264.0
1,US,United States of America,78573.0
1,US,United States of America,117102.0
1,US,United States of America,290773.0
1,US,United States of America,53104.0
1,US,United States of America,117407.0
1,US,United States of America,310952.0
1,US,United States of America,296370.0
1,US,United States of America,289519.0
1,GB,United Kingdom,241259.0
1,US,United States of America,289523.0
1,CA,Canada,317114.0
1,IN,India,267935.0
1,US,United States of America,110777.0
1,GB,United Kingdom,359871.0
1,GB,United Kingdom,334534.0
1,GB,United Kingdom,334057.0
1,GB,United Kingdom,68213.0
1,GB,United Kingdom,182979.0
1,CA,Canada,223702.0
1,US,United States of America,385390.0
1,US,United States of America,387398.0
1,CA,Canada,374614.0
1,CA,Canada,374607.0
1,CA,Canada,374603.0
1,US,United States of America,361745.0
1,US,United States of America,352851.0
1,US,United States of America,346489.0
1,US,United States of America,311181.0
1,CA,Canada,299574.0
1,US,United States of America,289520.0
1,US,United States of America,279371.0
1,US,United States of America,279332.0
1,US,United States of America,239018.0
1,US,United States of America,249057.0
1,CA,Canada,238749.0
1,US,United States of America,235662.0
1,US,United States of America,180794.0
1,CA,Canada,226167.0
1,US,United States of America,149235.0
1,CA,Canada,145840.0
1,US,United States of America,211125.0
1,US,United States of America,85887.0
1,US,United States of America,227552.0
1,GB,United Kingdom,384798.0
1,GB,United Kingdom,78713.0
1,US,United States of America,371560.0
1,IT,Italy,164777.0
1,US,United States of America,334533.0
1,US,United States of America,81976.0
1,AU,Australia,84993.0
1,GB,United Kingdom,113294.0
1,US,United States of America,46095.0
1,US,United States of America,213570.0
1,US,United States of America,43394.0
1,US,United States of America,62006.0
1,US,United States of America,68977.0
1,GB,United Kingdom,381071.0
1,US,United States of America,294368.0
1,US,United States of America,346873.0
1,GB,United Kingdom,352733.0
1,CA,Canada,122293.0
1,US,United States of America,370234.0
1,US,United States of America,80520.0
1,US,United States of America,56491.0
1,US,United States of America,60505.0
1,US,United States of America,302508.0
1,US,United States of America,385371.0
1,CA,Canada,168079.0
1,GB,United Kingdom,364426.0
1,US,United States of America,51091.0
1,US,United States of America,337154.0
1,US,United States of America,113523.0
1,US,United States of America,319017.0
1,CA,Canada,291805.0
1,CA,Canada,394812.0
1,US,United States of America,370464.0
1,US,United States of America,354818.0
1,US,United States of America,369820.0
1,US,United States of America,388440.0
1,DK,Denmark,48339.0
1,US,United States of America,42082.0
1,JP,Japan,268380.0
1,US,United States of America,37228.0
1,CA,Canada,136762.0
1,GB,United Kingdom,94643.0
1,US,United States of America,339526.0
1,US,United States of America,382088.0
1,DE,Germany,362699.0
1,US,United States of America,396292.0
1,IR,Iran,299782.0
1,GB,United Kingdom,24398.0
1,US,United States of America,345069.0
1,US,United States of America,339928.0
1,US,United States of America,330916.0
1,US,United States of America,4290.0
1,US,United States of America,216203.0
1,US,United States of America,339397.0
1,BE,Belgium,374473.0
1,US,United States of America,84233.0
1,DE,Germany,5654.0
1,HK,Hong Kong,44645.0
1,US,United States of America,147367.0
1,US,United States of America,109581.0
1,AU,Australia,344854.0
1,JP,Japan,385379.0
1,NO,Norway,280583.0
1,SE,Sweden,198783.0
1,NO,Norway,55154.0
1,NO,Norway,33340.0
1,SE,Sweden,342695.0
1,US,United States of America,324284.0
1,US,United States of America,14233.0
1,US,United States of America,347031.0
1,US,United States of America,102961.0
1,HK,Hong Kong,339148.0
1,GB,United Kingdom,222220.0
1,US,United States of America,139251.0
1,IT,Italy,4546.0
1,US,United States of America,389053.0
1,US,United States of America,301804.0
1,US,United States of America,26677.0
1,US,United States of America,322745.0
1,US,United States of America,335409.0
1,US,United States of America,398289.0
1,US,United States of America,342464.0
1,IT,Italy,5434.0
1,IT,Italy,40162.0
1,IT,Italy,171993.0
1,GB,United Kingdom,356842.0
1,PH,Philippines,88518.0
1,US,United States of America,57313.0
1,US,United States of America,79078.0
1,US,United States of America,385320.0
1,US,United States of America,279588.0
1,US,United States of America,265982.0
1,US,United States of America,41028.0
1,US,United States of America,135652.0
1,GB,United Kingdom,93041.0
1,RO,Romania,180886.0
1,GB,United Kingdom,346384.0
1,US,United States of America,18932.0
1,GB,United Kingdom,41149.0
1,US,United States of America,25787.0
1,SE,Sweden,269306.0
1,CN,China,308531.0
1,CA,Canada,32790.0
1,CA,Canada,30641.0
1,US,United States of America,257345.0
1,NL,Netherlands,256771.0
1,US,United States of America,34598.0
1,US,United States of America,139176.0
1,GB,United Kingdom,397403.0
1,US,United States of America,24793.0
1,HK,Hong Kong,40863.0
1,LT,Lithuania,258771.0
1,GB,United Kingdom,322506.0
1,GB,United Kingdom,221343.0
1,US,United States of America,121245.0
1,GB,United Kingdom,81120.0
1,CA,Canada,362247.0
1,US,United States of America,341012.0
1,GB,United Kingdom,198652.0
1,GB,United Kingdom,398854.0
1,US,United States of America,356366.0
1,GB,United Kingdom,364831.0
1,GB,United Kingdom,291863.0
1,AR,Argentina,398830.0
1,GB,United Kingdom,309879.0
1,US,United States of America,400791.0
1,CA,Canada,107315.0
1,RU,Russia,33108.0
1,US,United States of America,353433.0
1,GB,United Kingdom,192040.0
1,GB,United Kingdom,384130.0
1,GB,United Kingdom,370260.0
1,US,United States of America,280004.0
1,US,United States of America,347123.0
1,US,United States of America,121572.0
1,US,United States of America,43608.0
1,US,United States of America,29477.0
1,US,United States of America,400608.0
1,CA,Canada,259693.0
1,US,United States of America,248741.0
1,RU,Russia,55608.0
1,US,United States of America,30656.0
1,US,United States of America,312623.0
1,DE,Germany,326255.0
1,US,United States of America,400948.0
1,US,United States of America,376261.0
1,HK,Hong Kong,66756.0
1,US,United States of America,205891.0
1,GB,United Kingdom,364902.0
1,US,United States of America,218351.0
1,US,United States of America,241374.0
1,US,United States of America,134475.0
1,HK,Hong Kong,65192.0
1,US,United States of America,122331.0
1,US,United States of America,391757.0
1,US,United States of America,328429.0
1,US,United States of America,30665.0
1,US,United States of America,245913.0
1,GB,United Kingdom,82819.0
1,CA,Canada,44688.0
1,US,United States of America,329750.0
1,IT,Italy,395883.0
1,US,United States of America,84228.0
1,US,United States of America,270650.0
1,US,United States of America,356332.0
1,GB,United Kingdom,103578.0
1,ES,Spain,281238.0
1,IT,Italy,87335.0
1,US,United States of America,389427.0
1,US,United States of America,43074.0
1,US,United States of America,32003.0
1,US,United States of America,353610.0
1,SE,Sweden,206657.0
1,TW,Taiwan,287703.0
1,KR,South Korea,284152.0
1,US,United States of America,25625.0
1,US,United States of America,168098.0
1,CA,Canada,356334.0
1,US,United States of America,28529.0
1,GB,United Kingdom,300210.0
1,GB,United Kingdom,131172.0
1,US,United States of America,244839.0
1,US,United States of America,363889.0
1,US,United States of America,355598.0
1,US,United States of America,370687.0
1,US,United States of America,373476.0
1,US,United States of America,300761.0
1,GB,United Kingdom,41312.0
1,US,United States of America,28775.0
1,US,United States of America,217057.0
1,US,United States of America,34202.0
1,TH,Thailand,397003.0
1,US,United States of America,359790.0
1,CA,Canada,51806.0
1,GB,United Kingdom,343724.0
1,US,United States of America,35429.0
1,US,United States of America,73307.0
1,HU,Hungary,229154.0
1,US,United States of America,324181.0
1,US,United States of America,31453.0
1,US,United States of America,52199.0
1,US,United States of America,30667.0
1,US,United States of America,397517.0
1,US,United States of America,266279.0
1,US,United States of America,302699.0
1,US,United States of America,305309.0
1,US,United States of America,377462.0
1,US,United States of America,399747.0
1,US,United States of America,89662.0
1,US,United States of America,216546.0
1,US,United States of America,86971.0
1,US,United States of America,266541.0
1,US,United States of America,39048.0
1,HK,Hong Kong,57880.0
1,US,United States of America,115893.0
1,HK,Hong Kong,101024.0
1,US,United States of America,66834.0
1,US,United States of America,67572.0
1,US,United States of America,210910.0
1,US,United States of America,30948.0
1,CA,Canada,24921.0
1,US,United States of America,94811.0
1,US,United States of America,376263.0
1,US,United States of America,35891.0
1,US,United States of America,376237.0
1,US,United States of America,175171.0
1,US,United States of America,178927.0
1,US,United States of America,285953.0
1,US,United States of America,84831.0
1,GB,United Kingdom,267192.0
1,BR,Brazil,183855.0
1,US,United States of America,377210.0
1,GB,United Kingdom,68309.0
1,US,United States of America,400605.0
1,US,United States of America,70859.0
1,GB,United Kingdom,76474.0
1,GB,United Kingdom,324668.0
1,US,United States of America,278348.0
1,US,United States of America,289207.0
1,IN,India,126318.0
1,IN,India,15975.0
1,IN,India,68256.0
1,US,United States of America,360606.0
1,CA,Canada,98106.0
1,CA,Canada,71503.0
1,AU,Australia,61689.0
1,US,United States of America,79192.0
1,US,United States of America,238124.0
1,US,United States of America,253337.0
1,US,United States of America,384450.0
1,GB,United Kingdom,390592.0
1,GB,United Kingdom,131737.0
1,GB,United Kingdom,30787.0
1,US,United States of America,51066.0
1,GB,United Kingdom,14685.0
1,US,United States of America,312113.0
1,US,United States of America,355254.0
1,US,United States of America,352179.0
1,US,United States of America,392553.0
1,US,United States of America,338063.0
1,CA,Canada,258489.0
1,FR,France,316727.0
1,US,United States of America,316023.0
1,US,United States of America,278154.0
